id,label,area
12666,residuals,5756
12667,microwave,98
12668,washer_dryer,200
12669,washer_dryer,175
12670,microwave,6252
12671,microwave,10255
12672,washer_dryer,5264
12673,washer_dryer,2910
12674,washer_dryer,4788
12675,washer_dryer,2334
12676,washer_dryer,1170
12677,washer_dryer,304
12678,washer_dryer,460
12679,residuals,5756
12680,microwave,160
12681,washer_dryer,200
12682,microwave,384
12683,microwave,236
12684,washer_dryer,175
12685,washer_dryer,5264
12686,washer_dryer,2910
12687,washer_dryer,4788
12688,washer_dryer,2334
12689,washer_dryer,1170
12690,washer_dryer,304
12691,washer_dryer,460
12692,residuals,5756
12693,washer_dryer,350
12694,washer_dryer,175
12695,microwave,224
12696,washer_dryer,5264
12697,washer_dryer,2874
12698,washer_dryer,4788
12699,washer_dryer,2334
12700,washer_dryer,1120
12701,washer_dryer,304
12702,washer_dryer,460
12703,residuals,5756
12704,washer_dryer,200
12705,microwave,224
12706,washer_dryer,5264
12707,washer_dryer,2910
12708,washer_dryer,4788
12709,microwave,312
12710,washer_dryer,1170
12711,washer_dryer,304
12712,washer_dryer,460
12713,washer_dryer,3420
12714,residuals,4317
12715,microwave,5976
12716,washer_dryer,250
12717,washer_dryer,225
12718,microwave,366
12719,microwave,450
12720,washer_dryer,5264
12721,washer_dryer,2910
12722,washer_dryer,4774
12723,washer_dryer,2328
12724,microwave,19409
12725,washer_dryer,1170
12726,washer_dryer,312
12727,washer_dryer,464
12728,microwave,60
12729,residuals,5756
12730,washer_dryer,200
12731,washer_dryer,200
12732,microwave,6252
12733,microwave,10297
12734,washer_dryer,5264
12735,washer_dryer,2910
12736,washer_dryer,4788
12737,washer_dryer,2334
12738,washer_dryer,1170
12739,washer_dryer,304
12740,washer_dryer,460
12741,residuals,5756
12742,microwave,384
12743,microwave,236
12744,microwave,160
12745,washer_dryer,225
12746,washer_dryer,200
12747,washer_dryer,5264
12748,washer_dryer,2904
12749,washer_dryer,4788
12750,washer_dryer,2328
12751,washer_dryer,1170
12752,washer_dryer,296
12753,washer_dryer,456
12754,residuals,5756
12755,microwave,224
12756,washer_dryer,200
12757,washer_dryer,175
12758,washer_dryer,5264
12759,washer_dryer,2910
12760,washer_dryer,4788
12761,washer_dryer,2334
12762,washer_dryer,1170
12763,washer_dryer,304
12764,washer_dryer,460
12765,residuals,5756
12766,washer_dryer,200
12767,washer_dryer,175
12768,microwave,224
12769,washer_dryer,5264
12770,washer_dryer,2910
12771,washer_dryer,4788
12772,washer_dryer,2334
12773,washer_dryer,1170
12774,washer_dryer,304
12775,washer_dryer,460
12776,residuals,4317
12777,washer_dryer,225
12778,washer_dryer,225
12779,microwave,366
12780,microwave,450
12781,microwave,5976
12782,washer_dryer,5278
12783,washer_dryer,2916
12784,washer_dryer,4788
12785,washer_dryer,2328
12786,microwave,19409
12787,washer_dryer,1170
12788,washer_dryer,304
12789,washer_dryer,456
12790,microwave,60
12791,residuals,5756
12792,microwave,10297
12793,washer_dryer,200
12794,washer_dryer,175
12795,microwave,6252
12796,washer_dryer,5264
12797,washer_dryer,2910
12798,washer_dryer,4788
12799,washer_dryer,2334
12800,washer_dryer,1170
12801,washer_dryer,304
12802,washer_dryer,460
12803,residuals,5756
12804,washer_dryer,200
12805,microwave,160
12806,washer_dryer,175
12807,microwave,384
12808,microwave,236
12809,washer_dryer,5264
12810,washer_dryer,2910
12811,washer_dryer,4802
12812,washer_dryer,2340
12813,washer_dryer,1170
12814,washer_dryer,296
12815,washer_dryer,460
12816,residuals,5756
12817,washer_dryer,200
12818,washer_dryer,175
12819,microwave,224
12820,washer_dryer,5264
12821,washer_dryer,2910
12822,washer_dryer,4788
12823,washer_dryer,2334
12824,washer_dryer,1170
12825,washer_dryer,304
12826,washer_dryer,460
12827,residuals,5756
12828,microwave,224
12829,washer_dryer,200
12830,washer_dryer,175
12831,washer_dryer,5264
12832,washer_dryer,2910
12833,washer_dryer,4802
12834,washer_dryer,2340
12835,washer_dryer,1170
12836,washer_dryer,304
12837,washer_dryer,460
12838,residuals,4317
12839,microwave,366
12840,microwave,450
12841,microwave,5976
12842,washer_dryer,217
12843,washer_dryer,200
12844,microwave,19409
12845,washer_dryer,5292
12846,washer_dryer,2928
12847,washer_dryer,4788
12848,washer_dryer,2340
12849,microwave,60
12850,washer_dryer,1170
12851,washer_dryer,312
12852,washer_dryer,460
12853,residuals,5756
12854,microwave,84
12855,washer_dryer,186
12856,washer_dryer,232
12857,microwave,6252
12858,microwave,10248
12859,washer_dryer,5642
12860,washer_dryer,2142
12861,washer_dryer,5390
12862,washer_dryer,2322
12863,washer_dryer,508
12864,washer_dryer,656
12865,residuals,5756
12866,microwave,160
12867,microwave,384
12868,microwave,236
12869,washer_dryer,225
12870,washer_dryer,232
12871,washer_dryer,5614
12872,washer_dryer,2130
12873,washer_dryer,5390
12874,washer_dryer,2322
12875,washer_dryer,504
12876,washer_dryer,656
12877,residuals,5756
12878,washer_dryer,200
12879,washer_dryer,232
12880,microwave,224
