id,label,area
9137,residuals,1439
9138,dishwasher,4800
9139,lighting,316
9140,lighting,50165
9141,dishwasher,618
9142,lighting,332
9143,dishwasher,1602
9144,dishwasher,10945
9145,dishwasher,6963
9146,dishwasher,102
9147,dishwasher,550
9148,dishwasher,20125
9149,dishwasher,28875
9150,dishwasher,216
9151,residuals,0
9152,lighting,22680
9153,lighting,31960
9154,dishwasher,4800
9155,lighting,1053
9156,lighting,32054
9157,dishwasher,4160
9158,lighting,559
9159,dishwasher,1850
9160,dishwasher,6148
9161,dishwasher,20148
9162,dishwasher,96
9163,dishwasher,3168
9164,dishwasher,26037
9165,dishwasher,322
9166,dishwasher,1395
9167,residuals,1439
9168,lighting,868
9169,lighting,1458
9170,dishwasher,612
9171,dishwasher,4800
9172,lighting,260
9173,lighting,48664
9174,lighting,3996
9175,dishwasher,1602
9176,dishwasher,10890
9177,dishwasher,6897
9178,lighting,448
9179,dishwasher,96
9180,dishwasher,550
9181,dishwasher,20171
9182,dishwasher,28908
9183,dishwasher,230
9184,residuals,0
9185,lighting,19422
9186,lighting,168
9187,lighting,4352
9188,dishwasher,749
9189,dishwasher,4800
9190,lighting,108
9191,lighting,624
9192,lighting,350
9193,dishwasher,1611
9194,dishwasher,10945
9195,dishwasher,1221
9196,lighting,72
9197,dishwasher,96
9198,dishwasher,550
9199,dishwasher,5568
9200,dishwasher,28908
9201,dishwasher,20102
9202,dishwasher,207
9203,lighting,693
9204,lighting,36
9205,residuals,2878
9206,lighting,3002
9207,lighting,3198
9208,dishwasher,1665
9209,dishwasher,540
9210,dishwasher,4800
9211,lighting,43924
9212,lighting,5408
9213,dishwasher,96
9214,dishwasher,10890
9215,dishwasher,6897
9216,lighting,546
9217,dishwasher,550
9218,dishwasher,20125
9219,lighting,99
9220,dishwasher,28908
9221,dishwasher,207
9222,residuals,1439
9223,lighting,316
9224,lighting,50165
9225,dishwasher,707
9226,dishwasher,4596
9227,lighting,332
9228,dishwasher,1680
9229,dishwasher,8586
9230,dishwasher,6851
9231,dishwasher,108
9232,dishwasher,2601
9233,dishwasher,18228
9234,dishwasher,470
9235,dishwasher,40
9236,dishwasher,26160
9237,dishwasher,234
9238,dishwasher,209
9239,dishwasher,88
9240,residuals,0
9241,lighting,30448
9242,dishwasher,4584
9243,lighting,22680
9244,lighting,28392
9245,dishwasher,6570
9246,dishwasher,108
9247,lighting,1053
9248,dishwasher,390
9249,dishwasher,18228
9250,lighting,559
9251,dishwasher,1688
9252,dishwasher,6292
9253,dishwasher,44
9254,dishwasher,4140
9255,dishwasher,420
9256,dishwasher,26220
9257,dishwasher,216
