id,label,area
5597,residuals,8634
5598,refrigerator,5365
5599,refrigerator,3496
5600,refrigerator,2928
5601,refrigerator,2604
5602,refrigerator,2316
5603,refrigerator,2024
5604,refrigerator,2013
5605,refrigerator,2035
5606,refrigerator,1900
5607,refrigerator,1810
5608,refrigerator,1830
5609,refrigerator,1860
5610,refrigerator,1840
5611,refrigerator,1850
5612,refrigerator,1850
5613,refrigerator,2046
5614,refrigerator,1880
5615,refrigerator,1665
5616,refrigerator,1860
5617,washer_dryer,315
5618,refrigerator,1840
5619,refrigerator,1850
5620,refrigerator,1665
5621,refrigerator,1656
5622,refrigerator,1647
5623,refrigerator,1728
5624,refrigerator,1719
5625,refrigerator,171
5626,refrigerator,72
5627,refrigerator,99
5628,refrigerator,45
5629,refrigerator,60
5630,refrigerator,63
5631,refrigerator,54
5632,refrigerator,70
5633,refrigerator,70
5634,refrigerator,45
5635,refrigerator,60
5636,refrigerator,36
5637,refrigerator,44
5638,refrigerator,36
5639,washer_dryer,5775
5640,washer_dryer,2784
5641,refrigerator,66
5642,refrigerator,63
5643,refrigerator,45
5644,refrigerator,60
5645,refrigerator,54
5646,refrigerator,120
5647,washer_dryer,368
5648,washer_dryer,80
5649,washer_dryer,108
5650,washer_dryer,1176
5651,residuals,8634
5652,refrigerator,1810
5653,refrigerator,1830
5654,refrigerator,1860
5655,washer_dryer,279
5656,washer_dryer,252
5657,refrigerator,1850
5658,washer_dryer,216
5659,refrigerator,2046
5660,refrigerator,1880
5661,refrigerator,1665
5662,washer_dryer,5278
5663,refrigerator,1656
5664,refrigerator,1840
5665,refrigerator,1850
5666,refrigerator,1665
5667,refrigerator,1665
5668,refrigerator,1647
5669,refrigerator,1728
5670,refrigerator,1638
5671,refrigerator,5365
5672,refrigerator,3496
5673,refrigerator,2928
5674,refrigerator,2604
5675,refrigerator,2316
5676,refrigerator,2024
5677,refrigerator,2013
5678,refrigerator,2035
5679,refrigerator,1900
5680,refrigerator,70
5681,refrigerator,70
5682,refrigerator,45
5683,washer_dryer,5122
5684,refrigerator,1936
5685,washer_dryer,3247
5686,washer_dryer,1780
5687,refrigerator,36
5688,washer_dryer,5362
5689,washer_dryer,1890
5690,refrigerator,44
5691,refrigerator,36
5692,washer_dryer,3180
5693,washer_dryer,2160
5694,refrigerator,45
5695,refrigerator,66
5696,refrigerator,63
5697,refrigerator,45
5698,refrigerator,54
5699,refrigerator,54
5700,refrigerator,60
5701,refrigerator,171
5702,refrigerator,72
5703,refrigerator,99
5704,refrigerator,45
5705,refrigerator,60
5706,refrigerator,63
5707,refrigerator,54
5708,washer_dryer,90
5709,washer_dryer,1995
5710,washer_dryer,1792
5711,washer_dryer,528
5712,washer_dryer,65
5713,washer_dryer,294
5714,refrigerator,120
5715,refrigerator,1533
5716,refrigerator,420
5717,residuals,8634
5718,refrigerator,5365
5719,refrigerator,3496
5720,refrigerator,2928
5721,washer_dryer,4752
5722,refrigerator,2208
5723,refrigerator,2024
5724,refrigerator,2013
5725,refrigerator,2035
5726,refrigerator,1900
5727,refrigerator,1810
5728,refrigerator,1830
5729,refrigerator,1860
5730,refrigerator,1840
5731,refrigerator,1850
5732,refrigerator,1850
5733,refrigerator,2046
5734,refrigerator,1880
5735,refrigerator,1665
5736,refrigerator,1860
5737,refrigerator,1656
5738,refrigerator,1840
5739,refrigerator,1850
5740,refrigerator,1665
5741,refrigerator,1656
5742,refrigerator,1647
5743,refrigerator,1728
5744,refrigerator,1719
5745,refrigerator,171
5746,refrigerator,72
5747,refrigerator,99
5748,washer_dryer,2717
5749,washer_dryer,2598
5750,refrigerator,81
5751,refrigerator,60
5752,refrigerator,63
5753,refrigerator,54
5754,refrigerator,70
5755,refrigerator,70
5756,refrigerator,45
5757,refrigerator,60
5758,refrigerator,36
5759,refrigerator,44
5760,refrigerator,36
5761,refrigerator,45
5762,refrigerator,66
5763,refrigerator,63
5764,refrigerator,45
5765,refrigerator,60
5766,refrigerator,54
5767,refrigerator,120
5768,washer_dryer,483
5769,washer_dryer,332
5770,residuals,8634
5771,refrigerator,2035
5772,refrigerator,1900
5773,refrigerator,1810
5774,refrigerator,1830
5775,refrigerator,1860
5776,refrigerator,1850
5777,refrigerator,1850
5778,refrigerator,1850
5779,refrigerator,2046
5780,refrigerator,1880
5781,refrigerator,1665
5782,refrigerator,1860
5783,refrigerator,1656
5784,refrigerator,1850
5785,refrigerator,1850
5786,refrigerator,1665
5787,refrigerator,1656
5788,refrigerator,1647
5789,refrigerator,1728
5790,refrigerator,1719
5791,refrigerator,5365
5792,refrigerator,3496
5793,refrigerator,2928
5794,refrigerator,2604
5795,refrigerator,2688
5796,washer_dryer,2688
5797,refrigerator,2013
5798,refrigerator,54
5799,refrigerator,70
5800,refrigerator,70
5801,refrigerator,63
5802,refrigerator,63
5803,refrigerator,36
5804,refrigerator,44
5805,refrigerator,36
5806,refrigerator,45
5807,refrigerator,66
5808,refrigerator,63
5809,refrigerator,45
5810,refrigerator,60
5811,refrigerator,54
5812,refrigerator,171
5813,refrigerator,72
5814,refrigerator,99
5815,refrigerator,45
5816,washer_dryer,2008
5817,washer_dryer,1588
5818,washer_dryer,1320
5819,refrigerator,63
5820,refrigerator,120
5821,residuals,8634
5822,refrigerator,1728
5823,refrigerator,1719
5824,refrigerator,5365
5825,refrigerator,3496
5826,refrigerator,2928
5827,refrigerator,2604
5828,refrigerator,2316
5829,refrigerator,2024
5830,refrigerator,2013
5831,refrigerator,2035
5832,refrigerator,1900
5833,refrigerator,1810
5834,refrigerator,1830
5835,refrigerator,1860
5836,refrigerator,1840
5837,refrigerator,1850
5838,refrigerator,1850
5839,refrigerator,2046
5840,refrigerator,1880
5841,refrigerator,1665
5842,refrigerator,1860
5843,refrigerator,1656
5844,washer_dryer,5252
5845,refrigerator,1850
5846,refrigerator,1665
5847,refrigerator,1656
5848,refrigerator,772
5849,refrigerator,171
5850,refrigerator,72
5851,refrigerator,99
5852,refrigerator,45
5853,refrigerator,60
5854,refrigerator,63
5855,refrigerator,54
5856,refrigerator,70
5857,refrigerator,70
5858,refrigerator,45
5859,refrigerator,60
5860,refrigerator,36
5861,refrigerator,44
5862,refrigerator,36
5863,refrigerator,45
5864,washer_dryer,3072
5865,washer_dryer,2064
5866,refrigerator,63
5867,refrigerator,45
5868,refrigerator,60
5869,refrigerator,120
5870,washer_dryer,360
5871,washer_dryer,80
5872,residuals,8634
5873,refrigerator,2928
5874,refrigerator,3094
5875,refrigerator,3213
5876,refrigerator,2353
5877,refrigerator,2079
5878,refrigerator,2090
5879,refrigerator,1991
5880,refrigerator,2024
5881,refrigerator,1830
5882,refrigerator,1840
5883,refrigerator,1840
5884,washer_dryer,270
5885,refrigerator,1701
5886,refrigerator,1710
5887,refrigerator,1719
5888,refrigerator,1620
5889,refrigerator,2057
5890,refrigerator,1900
5891,refrigerator,1840
5892,refrigerator,1830
5893,refrigerator,1728
5894,refrigerator,12530
5895,refrigerator,5340
5896,refrigerator,5264
5897,refrigerator,9774
5898,refrigerator,4524
5899,refrigerator,3738
5900,refrigerator,63
5901,refrigerator,100
5902,refrigerator,45
5903,refrigerator,108
5904,refrigerator,72
5905,refrigerator,63
5906,refrigerator,63
5907,refrigerator,48
5908,refrigerator,45
5909,washer_dryer,5775
5910,refrigerator,1914
5911,refrigerator,60
5912,refrigerator,45
5913,refrigerator,44
5914,refrigerator,378
5915,refrigerator,90
5916,refrigerator,3405
5917,refrigerator,351
5918,refrigerator,171
5919,refrigerator,110
5920,washer_dryer,368
5921,washer_dryer,80
5922,washer_dryer,2232
5923,refrigerator,144
5924,refrigerator,81
5925,refrigerator,70
5926,refrigerator,150
5927,refrigerator,126
5928,residuals,8634
5929,refrigerator,1683
5930,refrigerator,1900
5931,refrigerator,1840
5932,refrigerator,1830
5933,refrigerator,1728
5934,refrigerator,12530
