id,label,area
10905,residuals,28780
10906,lighting,5568
10907,kitchen_outlets,3072
10908,lighting,1298
10909,lighting,4032
10910,lighting,5661
10911,lighting,348
10912,lighting,310
10913,kitchen_outlets,222
10914,residuals,28780
10915,kitchen_outlets,228
10916,kitchen_outlets,3128
10917,lighting,15498
10918,lighting,6768
10919,kitchen_outlets,2496
10920,lighting,550
10921,lighting,1152
10922,lighting,36
10923,residuals,28780
10924,lighting,9765
10925,kitchen_outlets,228
10926,lighting,4794
10927,kitchen_outlets,3072
10928,lighting,8505
10929,lighting,910
10930,lighting,3080
10931,lighting,253
10932,residuals,28780
10933,lighting,5252
10934,kitchen_outlets,3072
10935,lighting,3588
10936,kitchen_outlets,228
10937,lighting,1078
10938,lighting,792
10939,lighting,315
10940,residuals,28780
10941,lighting,7704
10942,lighting,11904
10943,lighting,44356
10944,kitchen_outlets,3136
10945,lighting,1305
10946,lighting,520
10947,kitchen_outlets,234
10948,residuals,28780
10949,lighting,9576
10950,kitchen_outlets,5000
10951,lighting,792
10952,kitchen_outlets,44
10953,lighting,1071
10954,lighting,1554
10955,lighting,663
10956,lighting,36
10957,residuals,30219
10958,lighting,15990
10959,lighting,3474
10960,lighting,6624
10961,lighting,1215
10962,kitchen_outlets,1053
10963,kitchen_outlets,44
10964,kitchen_outlets,60
10965,residuals,28780
10966,lighting,3162
10967,lighting,4794
10968,kitchen_outlets,1080
10969,lighting,14818
10970,lighting,910
10971,kitchen_outlets,44
10972,kitchen_outlets,60
10973,lighting,3080
10974,lighting,253
10975,residuals,28780
10976,lighting,3795
10977,kitchen_outlets,1080
10978,lighting,5353
10979,lighting,660
10980,kitchen_outlets,44
10981,kitchen_outlets,60
10982,lighting,1078
10983,residuals,28780
10984,lighting,52455
10985,lighting,11712
10986,lighting,2728
10987,kitchen_outlets,1053
10988,lighting,333
10989,kitchen_outlets,40
10990,kitchen_outlets,56
10991,residuals,28780
10992,lighting,6993
10993,kitchen_outlets,1254
10994,lighting,10792
10995,lighting,432
10996,kitchen_outlets,112
10997,kitchen_outlets,140
10998,residuals,28780
10999,lighting,15990
11000,lighting,1749
11001,lighting,342
11002,kitchen_outlets,1221
11003,lighting,6336
11004,kitchen_outlets,104
11005,kitchen_outlets,126
11006,lighting,1350
11007,residuals,28780
11008,lighting,16817
11009,lighting,4700
11010,kitchen_outlets,1254
11011,lighting,3588
11012,lighting,2001
11013,lighting,1092
11014,kitchen_outlets,112
11015,kitchen_outlets,140
11016,lighting,160
11017,residuals,28780
11018,lighting,5353
11019,lighting,3657
11020,kitchen_outlets,1254
11021,lighting,1078
11022,lighting,726
11023,kitchen_outlets,112
11024,kitchen_outlets,140
11025,residuals,28780
11026,lighting,7704
11027,lighting,11520
11028,lighting,44356
11029,kitchen_outlets,1128
11030,lighting,1449
11031,lighting,180
11032,kitchen_outlets,1155
11033,kitchen_outlets,112
11034,lighting,126
11035,residuals,30219
11036,lighting,10640
11037,kitchen_outlets,1944
11038,lighting,6882
11039,kitchen_outlets,2125
11040,kitchen_outlets,45
11041,lighting,441
11042,kitchen_outlets,243
11043,kitchen_outlets,816
11044,kitchen_outlets,216
11045,kitchen_outlets,126
11046,kitchen_outlets,204
11047,kitchen_outlets,90
11048,residuals,27341
11049,kitchen_outlets,900
11050,lighting,15498
11051,kitchen_outlets,2295
11052,lighting,7056
11053,lighting,992
11054,lighting,510
11055,kitchen_outlets,2072
11056,kitchen_outlets,243
11057,kitchen_outlets,816
11058,lighting,1053
11059,kitchen_outlets,45
11060,kitchen_outlets,216
11061,kitchen_outlets,126
11062,kitchen_outlets,204
11063,kitchen_outlets,90
11064,residuals,28780
11065,lighting,17670
11066,lighting,4982
11067,kitchen_outlets,2210
11068,lighting,460
11069,lighting,3090
11070,lighting,910
11071,kitchen_outlets,243
11072,kitchen_outlets,816
11073,lighting,400
11074,kitchen_outlets,1872
11075,kitchen_outlets,216
11076,kitchen_outlets,126
11077,kitchen_outlets,198
11078,kitchen_outlets,204
11079,kitchen_outlets,90
11080,residuals,28780
11081,kitchen_outlets,2001
11082,lighting,5252
11083,kitchen_outlets,2035
11084,lighting,3657
11085,kitchen_outlets,364
11086,kitchen_outlets,594
11087,lighting,1078
11088,kitchen_outlets,45
11089,lighting,792
11090,kitchen_outlets,243
11091,kitchen_outlets,204
11092,kitchen_outlets,126
11093,kitchen_outlets,204
11094,kitchen_outlets,90
11095,residuals,30219
11096,lighting,37448
11097,lighting,12096
11098,kitchen_outlets,2125
11099,lighting,15376
11100,lighting,66
11101,kitchen_outlets,1961
11102,kitchen_outlets,243
11103,kitchen_outlets,816
11104,lighting,610
11105,kitchen_outlets,110
11106,kitchen_outlets,216
11107,kitchen_outlets,126
11108,kitchen_outlets,204
11109,kitchen_outlets,90
11110,residuals,30219
11111,lighting,6840
11112,kitchen_outlets,1440
11113,kitchen_outlets,2448
11114,kitchen_outlets,3952
11115,lighting,1053
11116,kitchen_outlets,270
11117,kitchen_outlets,918
11118,kitchen_outlets,468
11119,kitchen_outlets,2115
11120,lighting,888
11121,kitchen_outlets,540
11122,kitchen_outlets,1620
11123,lighting,432
11124,kitchen_outlets,2350
11125,kitchen_outlets,207
11126,lighting,5236
11127,kitchen_outlets,144
11128,lighting,4347
11129,lighting,792
11130,lighting,315
11131,kitchen_outlets,300
11132,lighting,40
11133,residuals,30219
11134,lighting,2529
11135,kitchen_outlets,4400
11136,lighting,6786
11137,kitchen_outlets,2592
11138,lighting,1512
11139,lighting,6555
11140,kitchen_outlets,3087
11141,kitchen_outlets,468
11142,kitchen_outlets,1350
11143,lighting,99
11144,lighting,3010
11145,kitchen_outlets,855
11146,lighting,2630
11147,kitchen_outlets,3174
11148,lighting,2295
11149,kitchen_outlets,360
11150,lighting,658
11151,kitchen_outlets,1530
11152,lighting,305
11153,kitchen_outlets,330
11154,lighting,270
11155,kitchen_outlets,36
11156,residuals,30219
11157,kitchen_outlets,1440
11158,kitchen_outlets,2448
11159,lighting,13212
11160,kitchen_outlets,6800
11161,kitchen_outlets,270
11162,kitchen_outlets,918
11163,kitchen_outlets,468
11164,kitchen_outlets,3174
11165,lighting,9052
11166,lighting,1410
11167,kitchen_outlets,540
11168,kitchen_outlets,360
11169,kitchen_outlets,3190
11170,lighting,1288
11171,kitchen_outlets,207
11172,kitchen_outlets,330
11173,kitchen_outlets,1056
11174,lighting,559
11175,kitchen_outlets,144
11176,kitchen_outlets,36
11177,kitchen_outlets,693
11178,lighting,54
11179,kitchen_outlets,495
11180,kitchen_outlets,40
11181,residuals,28780
11182,kitchen_outlets,2414
