id,label,area
9003,residuals,0
9004,dishwasher,576
9005,dishwasher,4716
9006,kitchen_outlets,7735
9007,dishwasher,1792
9008,dishwasher,6003
9009,dishwasher,112
9010,dishwasher,1225
9011,dishwasher,8400
9012,dishwasher,16002
9013,dishwasher,506
9014,dishwasher,25230
9015,dishwasher,108
9016,residuals,0
9017,kitchen_outlets,9264
9018,dishwasher,576
9019,dishwasher,4716
9020,dishwasher,1792
9021,dishwasher,6003
9022,dishwasher,112
9023,dishwasher,1225
9024,dishwasher,8400
9025,dishwasher,16002
9026,dishwasher,506
9027,dishwasher,25230
9028,dishwasher,108
9029,residuals,0
9030,dishwasher,1665
9031,dishwasher,720
9032,dishwasher,4800
9033,kitchen_outlets,7735
9034,dishwasher,96
9035,dishwasher,10780
9036,dishwasher,6831
9037,dishwasher,550
9038,dishwasher,20148
9039,dishwasher,28908
9040,dishwasher,207
9041,residuals,0
9042,dishwasher,1665
9043,dishwasher,540
9044,dishwasher,4800
9045,kitchen_outlets,9264
9046,dishwasher,96
9047,dishwasher,10890
9048,dishwasher,6897
9049,dishwasher,550
9050,dishwasher,20148
9051,dishwasher,28908
9052,dishwasher,207
9053,residuals,0
9054,kitchen_outlets,7735
9055,dishwasher,231
9056,dishwasher,96
9057,dishwasher,1688
9058,dishwasher,4840
9059,dishwasher,1135
9060,dishwasher,7812
9061,dishwasher,9140
9062,residuals,0
9063,dishwasher,231
9064,dishwasher,96
9065,kitchen_outlets,9264
9066,dishwasher,1688
9067,dishwasher,4840
9068,dishwasher,1135
9069,dishwasher,7812
9070,dishwasher,9140
9071,residuals,0
9072,kitchen_outlets,7700
9073,dishwasher,570
9074,dishwasher,4716
9075,dishwasher,1792
9076,dishwasher,6003
9077,dishwasher,112
9078,dishwasher,1225
9079,dishwasher,8400
9080,dishwasher,16002
9081,dishwasher,506
9082,dishwasher,25230
9083,dishwasher,108
9084,residuals,0
9085,dishwasher,3360
9086,dishwasher,4716
9087,dishwasher,1225
9088,dishwasher,13776
9089,dishwasher,112
9090,dishwasher,702
9091,dishwasher,25288
9092,kitchen_outlets,19646
9093,dishwasher,108
9094,kitchen_outlets,2688
9095,residuals,0
9096,dishwasher,1435
9097,dishwasher,1704
9098,dishwasher,9798
9099,dishwasher,1816
9100,dishwasher,2496
9101,dishwasher,4716
9102,kitchen_outlets,7735
9103,dishwasher,1504
9104,dishwasher,5452
9105,dishwasher,798
9106,dishwasher,6237
9107,dishwasher,5174
9108,dishwasher,156
9109,dishwasher,22150
9110,dishwasher,26340
9111,dishwasher,162
9112,dishwasher,15858
9113,dishwasher,210
9114,dishwasher,9724
9115,dishwasher,154
9116,dishwasher,81
9117,residuals,0
9118,dishwasher,1435
9119,dishwasher,1704
9120,dishwasher,9798
9121,dishwasher,1816
9122,dishwasher,14656
9123,dishwasher,4716
9124,dishwasher,1504
9125,dishwasher,5452
9126,dishwasher,798
9127,kitchen_outlets,354
9128,dishwasher,156
9129,dishwasher,22150
9130,dishwasher,26340
9131,dishwasher,9724
9132,kitchen_outlets,20332
9133,dishwasher,210
9134,kitchen_outlets,2808
9135,dishwasher,154
9136,dishwasher,81
