id,label,area
2305,residuals,1439
2306,oven,14664
2307,bathroom_gfi,6500
2308,residuals,0
2309,oven,14670
2310,bathroom_gfi,6440
2311,bathroom_gfi,44
2312,residuals,0
2313,oven,14670
2314,bathroom_gfi,6512
2315,residuals,1439
2316,bathroom_gfi,6360
2317,oven,14664
2318,residuals,0
2319,oven,14670
2320,bathroom_gfi,84
2321,bathroom_gfi,6332
2322,residuals,1439
2323,oven,12205
2324,bathroom_gfi,6500
2325,residuals,0
2326,oven,12210
2327,bathroom_gfi,6440
2328,bathroom_gfi,44
2329,residuals,0
2330,bathroom_gfi,6512
2331,oven,12215
2332,residuals,1439
2333,bathroom_gfi,6360
2334,oven,12205
2335,residuals,1439
2336,oven,12205
2337,bathroom_gfi,77
2338,bathroom_gfi,6328
2339,residuals,1439
2340,bathroom_gfi,6500
2341,oven,12205
2342,residuals,0
2343,bathroom_gfi,6440
2344,oven,12210
2345,bathroom_gfi,44
2346,residuals,0
2347,oven,12210
2348,bathroom_gfi,6512
2349,residuals,1439
2350,oven,12205
2351,bathroom_gfi,6360
2352,residuals,1439
2353,bathroom_gfi,6328
2354,oven,12205
2355,bathroom_gfi,77
2356,residuals,1439
2357,oven,9916
2358,bathroom_gfi,6500
2359,residuals,0
2360,bathroom_gfi,6440
2361,bathroom_gfi,44
2362,oven,9920
2363,residuals,1439
2364,oven,9916
2365,oven,70
2366,bathroom_gfi,6508
2367,residuals,1439
2368,bathroom_gfi,6360
2369,oven,9916
2370,residuals,1439
2371,oven,9916
2372,bathroom_gfi,84
2373,bathroom_gfi,6328
2374,residuals,1439
2375,oven,100
2376,oven,81
2377,bathroom_gfi,6500
2378,residuals,0
2379,oven,90
2380,bathroom_gfi,44
2381,bathroom_gfi,6460
2382,residuals,0
2383,oven,120
2384,oven,99
2385,bathroom_gfi,6512
2386,oven,156
2387,residuals,1439
2388,oven,90
2389,bathroom_gfi,6360
2390,oven,81
2391,residuals,1439
2392,oven,90
2393,bathroom_gfi,77
2394,bathroom_gfi,6328
2395,oven,84
2396,oven,81
