id,label,area
1058,residuals,0
1059,oven,14664
1060,dishwasher,600
1061,dishwasher,4584
1062,dishwasher,1688
1063,dishwasher,8586
1064,dishwasher,6851
1065,dishwasher,108
1066,dishwasher,2601
1067,dishwasher,18228
1068,dishwasher,517
1069,dishwasher,40
1070,dishwasher,26130
1071,dishwasher,234
1072,dishwasher,209
1073,dishwasher,88
1074,residuals,0
1075,dishwasher,378
1076,dishwasher,240
1077,dishwasher,4824
1078,oven,14664
1079,dishwasher,1584
1080,dishwasher,8400
1081,dishwasher,1320
1082,dishwasher,6148
1083,dishwasher,722
1084,dishwasher,245
1085,dishwasher,391
1086,dishwasher,26760
1087,dishwasher,16128
1088,dishwasher,242
1089,dishwasher,170
1090,residuals,0
1091,dishwasher,2497
1092,dishwasher,4752
1093,dishwasher,3980
1094,dishwasher,3468
1095,dishwasher,4668
1096,dishwasher,1462
1097,dishwasher,11256
1098,dishwasher,5162
1099,dishwasher,112
1100,dishwasher,30
1101,dishwasher,1440
1102,dishwasher,2912
1103,dishwasher,12056
1104,oven,14400
1105,dishwasher,833
1106,dishwasher,375
1107,dishwasher,8334
1108,dishwasher,29040
1109,dishwasher,16473
1110,dishwasher,112
1111,dishwasher,126
1112,residuals,0
1113,dishwasher,1491
1114,dishwasher,546
1115,dishwasher,9625
1116,oven,14670
1117,dishwasher,1624
1118,dishwasher,930
1119,dishwasher,81
1120,dishwasher,10176
1121,dishwasher,1104
1122,dishwasher,3439
1123,dishwasher,18504
1124,dishwasher,9251
1125,dishwasher,391
1126,dishwasher,1148
1127,dishwasher,50
1128,dishwasher,1079
1129,dishwasher,132
1130,dishwasher,126
1131,dishwasher,140
1132,dishwasher,180
1133,residuals,0
1134,dishwasher,1791
1135,dishwasher,8643
1136,dishwasher,1115
1137,dishwasher,6525
1138,dishwasher,4752
1139,oven,14664
1140,dishwasher,780
1141,dishwasher,198
1142,dishwasher,27063
1143,dishwasher,15858
1144,dishwasher,252
1145,residuals,0
1146,dishwasher,1140
1147,dishwasher,4584
1148,dishwasher,81
1149,dishwasher,90
1150,dishwasher,1688
1151,dishwasher,8586
1152,dishwasher,6851
1153,dishwasher,108
1154,dishwasher,2601
1155,dishwasher,18228
1156,dishwasher,517
1157,dishwasher,40
1158,dishwasher,26430
1159,dishwasher,209
1160,dishwasher,176
1161,residuals,0
1162,oven,81
1163,dishwasher,378
1164,dishwasher,240
1165,dishwasher,4824
1166,dishwasher,1584
1167,dishwasher,8400
1168,dishwasher,1320
1169,dishwasher,6148
1170,dishwasher,722
1171,dishwasher,245
1172,dishwasher,391
1173,dishwasher,26760
1174,dishwasher,16128
1175,dishwasher,242
1176,dishwasher,170
1177,residuals,0
1178,dishwasher,1904
1179,dishwasher,4752
1180,oven,3864
1181,dishwasher,1440
1182,dishwasher,2912
1183,dishwasher,4416
1184,oven,3980
1185,dishwasher,2652
1186,dishwasher,4584
1187,dishwasher,8334
1188,dishwasher,13365
1189,dishwasher,1352
1190,dishwasher,9405
1191,dishwasher,5797
1192,dishwasher,112
1193,dishwasher,30
1194,dishwasher,132
1195,dishwasher,735
1196,oven,207
1197,dishwasher,28941
1198,dishwasher,16625
1199,dishwasher,162
1200,residuals,0
1201,oven,90
1202,dishwasher,1526
1203,dishwasher,546
1204,dishwasher,9625
1205,oven,81
1206,dishwasher,1624
1207,dishwasher,990
1208,dishwasher,81
1209,dishwasher,10176
1210,dishwasher,1092
1211,dishwasher,3401
1212,dishwasher,18504
1213,dishwasher,9251
1214,dishwasher,391
1215,dishwasher,1148
1216,dishwasher,50
1217,dishwasher,1079
1218,dishwasher,132
1219,dishwasher,126
1220,dishwasher,140
1221,dishwasher,180
1222,residuals,0
1223,oven,90
1224,dishwasher,385
1225,dishwasher,1115
1226,dishwasher,6525
1227,dishwasher,4752
1228,oven,108
1229,oven,81
1230,dishwasher,1544
1231,dishwasher,8299
1232,dishwasher,198
1233,dishwasher,780
1234,dishwasher,15858
1235,dishwasher,27063
1236,dishwasher,252
1237,residuals,0
1238,dishwasher,600
1239,dishwasher,4584
1240,oven,44
1241,dishwasher,1688
1242,dishwasher,8586
1243,dishwasher,6851
1244,dishwasher,108
1245,dishwasher,2601
1246,dishwasher,18228
1247,dishwasher,517
1248,dishwasher,40
1249,dishwasher,26130
1250,dishwasher,234
1251,dishwasher,209
1252,dishwasher,88
1253,residuals,0
1254,dishwasher,378
1255,dishwasher,240
1256,dishwasher,4824
1257,oven,44
1258,dishwasher,1584
1259,dishwasher,8400
1260,dishwasher,1320
1261,dishwasher,6148
1262,dishwasher,722
1263,dishwasher,245
1264,dishwasher,391
1265,dishwasher,26760
1266,dishwasher,16128
1267,dishwasher,242
1268,dishwasher,170
1269,residuals,0
1270,dishwasher,3366
1271,dishwasher,4668
1272,oven,44
1273,dishwasher,1904
1274,dishwasher,4752
1275,dishwasher,3980
1276,dishwasher,1352
1277,dishwasher,9405
1278,dishwasher,5191
1279,dishwasher,112
1280,dishwasher,30
1281,dishwasher,1440
1282,dishwasher,2912
1283,dishwasher,4416
1284,dishwasher,735
1285,dishwasher,375
1286,dishwasher,8334
1287,dishwasher,13365
1288,dishwasher,28941
1289,dishwasher,16473
1290,dishwasher,132
1291,dishwasher,162
1292,dishwasher,126
1293,residuals,0
1294,oven,900
1295,dishwasher,9625
1296,oven,1065
1297,dishwasher,1740
1298,dishwasher,840
1299,dishwasher,81
1300,dishwasher,10206
1301,dishwasher,1116
1302,dishwasher,3439
1303,dishwasher,351
1304,dishwasher,9251
