id,label,area
32222,residuals,35975
32223,microwave,92785
32224,washer_dryer,117524
32225,washer_dryer,23913
32226,microwave,180
32227,dishwasher,1960
32228,dishwasher,4752
32229,dishwasher,3980
32230,oven,308
32231,dishwasher,3672
32232,dishwasher,4668
32233,washer_dryer,169
32234,washer_dryer,780
32235,kitchen_outlets,704
32236,dishwasher,1440
32237,dishwasher,2912
32238,dishwasher,4416
32239,dishwasher,1336
32240,dishwasher,10384
32241,dishwasher,112
32242,dishwasher,35
32243,bathroom_gfi,6452
32244,washer_dryer,775
32245,kitchen_outlets,476
32246,dishwasher,8334
32247,dishwasher,13365
32248,dishwasher,2646
32249,dishwasher,1740
32250,kitchen_outlets,5980
32251,dishwasher,132
32252,dishwasher,735
32253,dishwasher,390
32254,dishwasher,28974
32255,dishwasher,17300
32256,dishwasher,152
32257,dishwasher,150
