id,label,area
32067,residuals,15829
32068,washer_dryer,171
32069,bathroom_gfi,6328
32070,lighting,1456
32071,washer_dryer,5810
32072,washer_dryer,2340
32073,lighting,3965
32074,refrigerator,2790
32075,refrigerator,2379
32076,refrigerator,2835
32077,microwave,2715
32078,refrigerator,4462
32079,refrigerator,6588
32080,lighting,14841
32081,bathroom_gfi,77
32082,washer_dryer,48
32083,washer_dryer,2863
32084,washer_dryer,1920
32085,washer_dryer,4480
32086,lighting,7406
32087,washer_dryer,70
32088,washer_dryer,294
32089,oven,473
32090,refrigerator,45
32091,refrigerator,66
32092,refrigerator,63
32093,refrigerator,2925
32094,refrigerator,207
32095,lighting,2870
32096,washer_dryer,1724
32097,washer_dryer,582
32098,washer_dryer,1596
32099,lighting,1377
32100,refrigerator,100
32101,washer_dryer,162
32102,washer_dryer,5544
32103,washer_dryer,1896
32104,washer_dryer,432
