id,label,area
31112,residuals,8634
31113,refrigerator,4255
31114,refrigerator,4117
31115,oven,48
31116,washer_dryer,99
31117,lighting,11115
31118,washer_dryer,330
31119,refrigerator,3927
31120,refrigerator,4114
31121,refrigerator,3111
31122,kitchen_outlets,7708
31123,refrigerator,7320
31124,lighting,7280
31125,refrigerator,3894
31126,oven,9920
31127,refrigerator,3938
31128,washer_dryer,410
31129,refrigerator,4296
31130,refrigerator,90
31131,refrigerator,170
31132,washer_dryer,1872
31133,washer_dryer,1688
31134,dishwasher,9360
31135,dishwasher,426
31136,refrigerator,3938
31137,washer_dryer,4760
31138,washer_dryer,2340
31139,refrigerator,63
31140,refrigerator,45
31141,refrigerator,72
31142,refrigerator,63
31143,kitchen_outlets,4950
31144,refrigerator,207
31145,refrigerator,2737
31146,refrigerator,2662
31147,refrigerator,153
31148,refrigerator,150
31149,washer_dryer,5530
31150,refrigerator,3784
31151,refrigerator,210
31152,refrigerator,63
31153,washer_dryer,576
31154,lighting,645
31155,dishwasher,1085
31156,dishwasher,9100
31157,washer_dryer,2538
31158,refrigerator,77
31159,washer_dryer,828
31160,kitchen_outlets,6780
31161,refrigerator,108
31162,refrigerator,81
31163,refrigerator,693
31164,refrigerator,594
31165,refrigerator,80
31166,refrigerator,63
31167,washer_dryer,336
31168,refrigerator,126
31169,refrigerator,60
31170,washer_dryer,2170
31171,refrigerator,2327
31172,dishwasher,3315
31173,refrigerator,6177
31174,washer_dryer,8120
31175,washer_dryer,490
31176,refrigerator,36
31177,refrigerator,54
31178,washer_dryer,2814
31179,washer_dryer,748
31180,washer_dryer,1806
31181,dishwasher,25358
31182,dishwasher,375
31183,dishwasher,1656
31184,dishwasher,470
31185,dishwasher,1122
31186,dishwasher,13920
31187,dishwasher,90
