id,label,area
31309,residuals,14390
31310,refrigerator,3600
31311,refrigerator,3496
31312,refrigerator,3312
31313,oven,3680
31314,refrigerator,2960
31315,microwave,1710
31316,refrigerator,6588
31317,refrigerator,3534
31318,refrigerator,2928
31319,dishwasher,9225
31320,refrigerator,2912
31321,oven,570
31322,dishwasher,348
31323,refrigerator,450
31324,dishwasher,4788
31325,refrigerator,3128
31326,kitchen_outlets,7745
31327,oven,204
31328,refrigerator,3094
31329,refrigerator,126
31330,refrigerator,63
31331,refrigerator,90
31332,refrigerator,117
31333,refrigerator,40
31334,refrigerator,4785
31335,washer_dryer,2344
31336,washer_dryer,352
31337,refrigerator,90
31338,refrigerator,100
31339,dishwasher,5423
31340,refrigerator,90
31341,refrigerator,2880
31342,refrigerator,2816
31343,dishwasher,1656
31344,dishwasher,9522
31345,dishwasher,1760
31346,dishwasher,14208
31347,dishwasher,54
31348,refrigerator,63
31349,refrigerator,88
31350,refrigerator,45
31351,refrigerator,77
31352,refrigerator,3984
31353,washer_dryer,172
31354,washer_dryer,294
31355,washer_dryer,2334
31356,dishwasher,17425
31357,oven,91
31358,refrigerator,72
31359,dishwasher,756
31360,refrigerator,203
31361,refrigerator,260
31362,washer_dryer,5447
31363,washer_dryer,4200
31364,refrigerator,231
31365,dishwasher,26370
31366,dishwasher,9724
31367,refrigerator,1122
31368,dishwasher,15750
31369,refrigerator,189
31370,refrigerator,48
31371,refrigerator,154
31372,refrigerator,2960
31373,refrigerator,1295
31374,refrigerator,1638
31375,refrigerator,98
31376,refrigerator,45
