id,label,area
31623,residuals,11512
31624,refrigerator,4209
31625,lighting,765
31626,refrigerator,3477
31627,refrigerator,4784
31628,refrigerator,252
31629,lighting,20475
31630,refrigerator,2366
31631,lighting,168
31632,refrigerator,252
31633,refrigerator,3401
31634,refrigerator,3843
31635,lighting,4369
31636,refrigerator,5824
31637,washer_dryer,16760
31638,oven,605
31639,refrigerator,144
31640,lighting,276
31641,refrigerator,45
31642,refrigerator,3042
31643,lighting,80
31644,refrigerator,936
31645,refrigerator,2685
31646,refrigerator,4602
31647,dishwasher,840
31648,dishwasher,4716
31649,refrigerator,2860
31650,refrigerator,40
31651,refrigerator,3006
31652,refrigerator,99
31653,refrigerator,88
31654,lighting,462
31655,refrigerator,126
31656,washer_dryer,62046
31657,refrigerator,7380
31658,refrigerator,135
31659,refrigerator,2940
31660,refrigerator,54
31661,refrigerator,189
31662,dishwasher,1728
31663,refrigerator,2632
31664,refrigerator,528
31665,refrigerator,132
31666,refrigerator,180
31667,refrigerator,333
31668,refrigerator,44
31669,refrigerator,110
31670,bathroom_gfi,56
31671,dishwasher,10904
31672,dishwasher,5888
31673,refrigerator,1316
31674,refrigerator,171
31675,bathroom_gfi,7990
31676,dishwasher,312
31677,dishwasher,5432
31678,refrigerator,880
31679,refrigerator,81
31680,dishwasher,8052
31681,dishwasher,250
31682,dishwasher,25480
31683,dishwasher,12060
31684,dishwasher,180
31685,refrigerator,2028
31686,dishwasher,99
31687,dishwasher,132
31688,refrigerator,54
31689,dishwasher,66
