id,label,area
31543,residuals,17268
31544,lighting,10260
31545,refrigerator,3213
31546,washer_dryer,444
31547,refrigerator,2960
31548,refrigerator,2520
31549,refrigerator,2208
31550,refrigerator,2405
31551,refrigerator,2405
31552,refrigerator,2232
31553,refrigerator,2220
31554,lighting,26106
31555,refrigerator,312
31556,lighting,11466
31557,refrigerator,2470
31558,refrigerator,54
31559,refrigerator,4032
31560,refrigerator,8601
31561,refrigerator,81
31562,refrigerator,110
31563,refrigerator,54
31564,refrigerator,54
31565,refrigerator,54
31566,refrigerator,45
31567,refrigerator,81
31568,refrigerator,2208
31569,refrigerator,2328
31570,microwave,7550
31571,refrigerator,2035
31572,dishwasher,3914
31573,dishwasher,9850
31574,refrigerator,2220
31575,refrigerator,2145
31576,refrigerator,2068
31577,oven,231
31578,lighting,2360
31579,washer_dryer,5096
31580,washer_dryer,1784
31581,refrigerator,108
31582,lighting,4840
31583,refrigerator,3300
31584,washer_dryer,494
31585,refrigerator,36
31586,refrigerator,63
31587,refrigerator,1872
31588,dishwasher,9765
31589,dishwasher,3885
31590,refrigerator,1930
31591,refrigerator,63
31592,refrigerator,2013
31593,refrigerator,252
31594,washer_dryer,1932
31595,refrigerator,54
31596,washer_dryer,5320
31597,washer_dryer,2205
31598,washer_dryer,2856
31599,washer_dryer,2238
31600,dishwasher,1218
31601,dishwasher,1890
31602,refrigerator,1065
31603,dishwasher,160
31604,washer_dryer,3040
31605,washer_dryer,1925
31606,washer_dryer,570
31607,washer_dryer,552
31608,washer_dryer,75
31609,washer_dryer,343
31610,dishwasher,18288
31611,refrigerator,772
31612,dishwasher,7551
31613,washer_dryer,3406
31614,washer_dryer,1084
31615,dishwasher,540
31616,dishwasher,1470
31617,refrigerator,1000
31618,dishwasher,1066
31619,dishwasher,100
31620,dishwasher,120
31621,dishwasher,126
31622,dishwasher,180
