id,label,area
16440,residuals,0
16441,lighting,16380
16442,lighting,902
16443,oven,9916
16444,washer_dryer,93135
16445,lighting,11172
16446,lighting,5655
16447,washer_dryer,115808
16448,washer_dryer,23904
16449,lighting,10624
16450,lighting,182
16451,lighting,671
16452,washer_dryer,264
16453,residuals,1439
16454,lighting,17880
16455,lighting,24190
16456,washer_dryer,92820
16457,washer_dryer,116864
16458,washer_dryer,23913
16459,lighting,9044
16460,lighting,174
16461,lighting,2494
16462,washer_dryer,104
16463,washer_dryer,90
16464,washer_dryer,480
16465,oven,9928
16466,washer_dryer,56
16467,residuals,0
16468,lighting,20124
16469,lighting,902
16470,lighting,5908
16471,oven,252
16472,lighting,6308
16473,washer_dryer,92785
16474,washer_dryer,116908
16475,washer_dryer,23904
16476,lighting,520
16477,washer_dryer,130
16478,washer_dryer,90
16479,washer_dryer,416
16480,washer_dryer,56
16481,residuals,2878
16482,lighting,24108
16483,lighting,25493
16484,washer_dryer,92855
16485,washer_dryer,116952
16486,washer_dryer,23922
16487,lighting,2610
16488,lighting,117
16489,washer_dryer,90
16490,washer_dryer,384
16491,washer_dryer,60
16492,lighting,132
16493,residuals,0
16494,lighting,1640
16495,oven,9916
16496,washer_dryer,73332
16497,lighting,960
16498,lighting,5880
16499,lighting,24358
16500,washer_dryer,180
16501,lighting,530
16502,residuals,1439
16503,lighting,26106
16504,lighting,24190
16505,oven,9920
16506,lighting,155
16507,washer_dryer,73386
16508,lighting,2610
16509,washer_dryer,180
16510,residuals,0
16511,oven,252
16512,washer_dryer,73332
16513,lighting,5880
16514,lighting,25992
16515,lighting,902
16516,washer_dryer,208
16517,lighting,530
16518,residuals,1439
16519,oven,288
16520,lighting,26106
16521,lighting,24190
16522,washer_dryer,73386
16523,lighting,155
16524,lighting,2610
16525,washer_dryer,180
