id,label,area
23214,residuals,1439
23215,kitchen_outlets,5440
23216,washer_dryer,35035
23217,dishwasher,231
23218,dishwasher,96
23219,dishwasher,1688
23220,dishwasher,4840
23221,dishwasher,1135
23222,dishwasher,7812
23223,dishwasher,9140
23224,residuals,1439
23225,washer_dryer,35022
23226,dishwasher,231
23227,dishwasher,96
23228,kitchen_outlets,4336
23229,dishwasher,1688
23230,dishwasher,4840
23231,dishwasher,1135
23232,dishwasher,7819
23233,dishwasher,9140
23234,residuals,1439
23235,dishwasher,1266
23236,dishwasher,4800
23237,kitchen_outlets,5440
23238,washer_dryer,35022
23239,dishwasher,564
23240,dishwasher,1602
23241,dishwasher,10890
23242,dishwasher,5525
23243,dishwasher,96
23244,dishwasher,550
23245,dishwasher,18144
23246,dishwasher,28908
23247,dishwasher,207
23248,residuals,1439
23249,washer_dryer,35022
23250,dishwasher,1665
23251,dishwasher,540
23252,dishwasher,4800
23253,kitchen_outlets,4336
23254,dishwasher,96
23255,dishwasher,10890
23256,dishwasher,6930
23257,dishwasher,550
23258,dishwasher,20125
23259,dishwasher,28908
23260,dishwasher,207
23261,residuals,1439
23262,kitchen_outlets,5440
23263,dishwasher,231
23264,dishwasher,96
23265,washer_dryer,62238
23266,dishwasher,1688
23267,dishwasher,4840
23268,dishwasher,1135
23269,dishwasher,7812
23270,dishwasher,9150
23271,residuals,1439
23272,dishwasher,231
23273,dishwasher,96
23274,kitchen_outlets,4336
23275,washer_dryer,62238
23276,dishwasher,1688
23277,dishwasher,4840
23278,dishwasher,1135
23279,dishwasher,7812
23280,dishwasher,9140
23281,residuals,1439
23282,washer_dryer,62238
23283,kitchen_outlets,5440
23284,dishwasher,1665
23285,dishwasher,540
23286,dishwasher,4800
23287,dishwasher,96
23288,dishwasher,10890
23289,dishwasher,6897
23290,dishwasher,600
23291,dishwasher,20171
23292,dishwasher,28875
23293,dishwasher,230
23294,residuals,1439
23295,dishwasher,1665
23296,dishwasher,540
23297,dishwasher,4800
23298,washer_dryer,62238
23299,kitchen_outlets,4336
23300,dishwasher,96
23301,dishwasher,10890
23302,dishwasher,6897
23303,dishwasher,550
23304,dishwasher,20148
23305,dishwasher,28908
23306,dishwasher,207
