id,label,area
24080,residuals,2878
24081,lighting,4200
24082,bathroom_gfi,60
24083,lighting,125
24084,lighting,6765
24085,lighting,17094
24086,lighting,4620
24087,lighting,770
24088,dishwasher,1225
24089,dishwasher,664
24090,dishwasher,4764
24091,lighting,5676
24092,dishwasher,8268
24093,dishwasher,5887
24094,dishwasher,108
24095,lighting,729
24096,dishwasher,2208
24097,dishwasher,16074
24098,dishwasher,24157
24099,dishwasher,76
24100,dishwasher,611
24101,residuals,2878
24102,lighting,15840
24103,lighting,24190
24104,lighting,10982
24105,dishwasher,2240
24106,dishwasher,6177
24107,dishwasher,4716
24108,lighting,2494
24109,lighting,155
24110,dishwasher,1225
24111,dishwasher,8400
24112,dishwasher,16002
24113,dishwasher,108
24114,bathroom_gfi,506
24115,dishwasher,25230
24116,bathroom_gfi,55
24117,dishwasher,195
24118,residuals,1439
24119,lighting,5084
24120,bathroom_gfi,84
24121,lighting,130
24122,lighting,6798
24123,lighting,14760
24124,lighting,4620
24125,lighting,770
24126,lighting,116
24127,dishwasher,792
24128,lighting,5676
24129,dishwasher,1477
24130,dishwasher,1972
24131,dishwasher,1080
24132,dishwasher,9725
24133,lighting,729
24134,dishwasher,10176
24135,dishwasher,1110
24136,dishwasher,3439
24137,dishwasher,18504
24138,dishwasher,9251
24139,dishwasher,357
24140,dishwasher,1134
24141,dishwasher,50
24142,dishwasher,1092
24143,dishwasher,143
24144,dishwasher,99
24145,dishwasher,140
24146,dishwasher,195
24147,residuals,1439
24148,dishwasher,1284
24149,dishwasher,728
24150,dishwasher,9775
24151,lighting,26793
24152,lighting,24272
24153,bathroom_gfi,65
24154,dishwasher,1566
24155,dishwasher,930
24156,bathroom_gfi,351
24157,lighting,2610
24158,dishwasher,10176
24159,dishwasher,1098
24160,dishwasher,3420
24161,bathroom_gfi,100
24162,dishwasher,18540
24163,dishwasher,9262
24164,dishwasher,391
24165,dishwasher,1134
24166,dishwasher,45
24167,dishwasher,1066
24168,dishwasher,132
24169,dishwasher,135
24170,dishwasher,140
24171,dishwasher,180
24172,residuals,2878
24173,bathroom_gfi,120
24174,dishwasher,665
24175,dishwasher,4716
24176,lighting,6765
24177,lighting,18760
24178,lighting,135
24179,dishwasher,1792
24180,dishwasher,6003
24181,dishwasher,116
24182,lighting,770
24183,lighting,116
24184,bathroom_gfi,168
24185,lighting,4895
24186,dishwasher,1218
24187,dishwasher,8350
24188,dishwasher,16002
24189,bathroom_gfi,9654
24190,lighting,5676
24191,dishwasher,552
24192,lighting,729
24193,dishwasher,25201
24194,dishwasher,120
24195,residuals,4317
24196,dishwasher,848
24197,dishwasher,5096
24198,lighting,25419
24199,lighting,24108
24200,dishwasher,1360
24201,dishwasher,4378
24202,dishwasher,5684
24203,dishwasher,112
24204,lighting,155
24205,lighting,792
24206,dishwasher,1225
24207,dishwasher,4704
24208,dishwasher,16020
24209,bathroom_gfi,9732
24210,lighting,1914
24211,dishwasher,21168
24212,dishwasher,90
24213,residuals,2878
24214,lighting,7310
24215,dishwasher,9675
24216,lighting,130
24217,bathroom_gfi,9660
24218,lighting,6765
24219,lighting,15715
24220,dishwasher,14186
24221,dishwasher,81
24222,lighting,770
24223,lighting,116
24224,lighting,196
24225,bathroom_gfi,168
24226,dishwasher,98
24227,lighting,5032
24228,dishwasher,1470
24229,dishwasher,160
24230,dishwasher,11475
24231,dishwasher,540
24232,dishwasher,9174
24233,lighting,1098
24234,dishwasher,6741
24235,dishwasher,513
24236,lighting,672
24237,dishwasher,1040
24238,lighting,84
24239,dishwasher,1106
24240,lighting,121
24241,lighting,95
24242,residuals,4317
24243,lighting,24687
24244,lighting,24108
24245,bathroom_gfi,9654
24246,lighting,1924
24247,lighting,145
24248,dishwasher,1491
24249,dishwasher,546
24250,dishwasher,9750
24251,bathroom_gfi,648
24252,dishwasher,1624
24253,dishwasher,930
24254,lighting,1972
24255,dishwasher,10229
24256,dishwasher,1104
24257,dishwasher,3439
24258,dishwasher,18252
24259,dishwasher,9251
24260,dishwasher,522
24261,dishwasher,1232
24262,lighting,50
24263,dishwasher,1079
24264,lighting,143
24265,dishwasher,126
24266,lighting,140
24267,lighting,180
