id,label,area
16526,residuals,5756
16527,lighting,1561
16528,oven,2080
16529,lighting,3393
16530,microwave,3486
16531,lighting,748
16532,oven,24735
16533,microwave,5972
16534,lighting,4075
16535,microwave,306
16536,microwave,13959
16537,lighting,728
16538,oven,119
16539,oven,285
16540,lighting,1440
16541,microwave,60
16542,lighting,920
16543,residuals,7195
16544,lighting,3528
16545,lighting,21936
16546,lighting,9636
16547,lighting,2272
16548,lighting,1134
16549,lighting,1416
16550,lighting,3179
16551,microwave,366
16552,microwave,19188
16553,oven,24780
16554,oven,1872
16555,microwave,5960
16556,microwave,66
16557,oven,119
16558,oven,290
16559,residuals,4317
16560,oven,8608
16561,microwave,5984
16562,lighting,2920
16563,microwave,366
16564,microwave,450
16565,lighting,748
16566,lighting,4075
16567,microwave,19409
16568,lighting,728
16569,lighting,1600
16570,microwave,60
16571,lighting,828
16572,residuals,7195
16573,lighting,13568
16574,microwave,5972
16575,oven,280
16576,lighting,22080
16577,lighting,4631
16578,lighting,3618
16579,lighting,162
16580,microwave,336
16581,microwave,414
16582,microwave,19422
16583,microwave,54
16584,residuals,7195
16585,lighting,6125
16586,lighting,2025
16587,microwave,17914
16588,microwave,5484
16589,lighting,4075
16590,oven,24840
16591,lighting,740
16592,microwave,87962
16593,microwave,15150
16594,lighting,99
16595,lighting,1600
16596,oven,119
16597,oven,285
16598,lighting,806
16599,lighting,592
16600,microwave,244
16601,lighting,108
16602,microwave,216
16603,lighting,828
16604,lighting,832
16605,lighting,286
16606,lighting,81
16607,lighting,108
16608,microwave,290
16609,oven,1196
16610,lighting,200
16611,microwave,116
16612,lighting,92
16613,residuals,7195
16614,lighting,9558
16615,lighting,13568
16616,oven,24840
16617,lighting,12441
16618,microwave,1944
16619,microwave,17914
16620,microwave,5484
16621,lighting,4210
16622,oven,119
16623,oven,285
16624,lighting,3906
16625,microwave,88023
16626,microwave,15160
16627,microwave,99
16628,oven,350
16629,microwave,592
16630,microwave,244
16631,microwave,108
16632,microwave,216
16633,microwave,286
16634,microwave,81
16635,microwave,108
16636,microwave,290
16637,microwave,200
16638,microwave,116
16639,microwave,96
16640,residuals,8634
16641,microwave,2191
16642,lighting,651
16643,lighting,3968
16644,microwave,2001
16645,microwave,17901
16646,microwave,5480
16647,lighting,612
16648,lighting,1210
16649,microwave,1407
16650,microwave,15160
16651,microwave,99
16652,lighting,728
16653,lighting,530
16654,microwave,86681
16655,microwave,216
16656,lighting,2257
16657,microwave,244
16658,microwave,108
16659,lighting,330
16660,microwave,108
16661,microwave,290
16662,microwave,200
16663,microwave,116
16664,residuals,5756
16665,lighting,22344
16666,lighting,13992
16667,microwave,17927
16668,microwave,5488
16669,lighting,2658
16670,lighting,3789
16671,microwave,99
16672,lighting,72
16673,microwave,2050
16674,microwave,216
16675,microwave,88084
16676,microwave,15150
16677,microwave,703
16678,oven,244
16679,lighting,84
16680,oven,198
16681,oven,54
16682,lighting,108
16683,microwave,295
16684,lighting,192
16685,oven,77
16686,oven,112
