id,label,area
23835,residuals,4317
23836,lighting,7544
23837,lighting,2016
23838,dishwasher,1960
23839,dishwasher,4764
23840,dishwasher,3990
23841,lighting,51168
23842,dishwasher,1440
23843,dishwasher,2928
23844,dishwasher,4416
23845,dishwasher,3672
23846,dishwasher,4680
23847,dishwasher,8325
23848,dishwasher,13365
23849,dishwasher,1352
23850,dishwasher,14960
23851,dishwasher,112
23852,dishwasher,30
23853,dishwasher,132
23854,dishwasher,504
23855,microwave,640
23856,dishwasher,28941
23857,microwave,210
23858,dishwasher,144
23859,microwave,25027
23860,microwave,210
23861,microwave,2832
23862,microwave,964
23863,residuals,7195
23864,lighting,44460
23865,dishwasher,4680
23866,lighting,390
23867,lighting,132
23868,dishwasher,5280
23869,dishwasher,4776
23870,dishwasher,4000
23871,microwave,11352
23872,lighting,4784
23873,dishwasher,2345
23874,dishwasher,5191
23875,dishwasher,112
23876,lighting,7700
23877,microwave,355
23878,lighting,493
23879,dishwasher,1352
23880,dishwasher,8305
23881,dishwasher,300
23882,dishwasher,3384
23883,lighting,255
23884,dishwasher,988
23885,dishwasher,16473
23886,dishwasher,612
23887,dishwasher,720
23888,dishwasher,50
23889,lighting,114
23890,dishwasher,13819
23891,dishwasher,28941
23892,lighting,2736
23893,lighting,162
23894,dishwasher,8271
23895,dishwasher,65
23896,residuals,5756
23897,lighting,57750
23898,lighting,1992
23899,microwave,11344
23900,dishwasher,3366
23901,dishwasher,4668
23902,dishwasher,2072
23903,dishwasher,4788
23904,dishwasher,4010
23905,microwave,355
23906,dishwasher,1352
23907,dishwasher,9460
23908,dishwasher,5191
23909,dishwasher,112
23910,dishwasher,30
23911,dishwasher,1432
23912,dishwasher,2912
23913,dishwasher,4439
23914,dishwasher,686
23915,dishwasher,375
23916,dishwasher,8334
23917,dishwasher,13365
23918,dishwasher,28974
23919,dishwasher,16473
23920,dishwasher,120
23921,dishwasher,144
23922,dishwasher,126
23923,residuals,7195
23924,lighting,8398
23925,lighting,390
23926,lighting,36038
23927,lighting,5278
23928,dishwasher,3366
23929,dishwasher,4668
23930,lighting,128
23931,dishwasher,2072
23932,dishwasher,4788
23933,dishwasher,4010
23934,lighting,4176
23935,lighting,476
23936,dishwasher,1521
23937,dishwasher,9405
23938,dishwasher,5191
23939,dishwasher,112
23940,dishwasher,30
23941,dishwasher,1456
23942,dishwasher,2912
23943,dishwasher,4416
23944,lighting,6012
23945,microwave,770
23946,dishwasher,735
23947,dishwasher,375
23948,dishwasher,8334
23949,dishwasher,13365
23950,lighting,702
23951,microwave,10856
23952,dishwasher,28974
23953,dishwasher,16473
23954,dishwasher,132
23955,lighting,81
23956,microwave,365
23957,dishwasher,153
23958,dishwasher,135
23959,residuals,5756
23960,lighting,23700
23961,lighting,1992
23962,dishwasher,1904
23963,dishwasher,4752
23964,dishwasher,3980
23965,microwave,224
23966,lighting,34048
23967,dishwasher,1440
23968,dishwasher,2912
23969,dishwasher,4416
23970,dishwasher,3570
23971,dishwasher,4704
23972,dishwasher,8343
23973,dishwasher,13365
23974,dishwasher,1352
23975,dishwasher,9405
23976,dishwasher,5220
23977,lighting,112
23978,dishwasher,35
23979,dishwasher,132
23980,dishwasher,735
23981,lighting,350
23982,dishwasher,28941
23983,dishwasher,16473
23984,dishwasher,162
23985,dishwasher,126
23986,residuals,5756
23987,lighting,8892
23988,dishwasher,4764
23989,dishwasher,3990
23990,lighting,400
23991,microwave,238
23992,lighting,38000
23993,dishwasher,1464
23994,dishwasher,2896
23995,dishwasher,4416
23996,lighting,128
23997,dishwasher,3672
23998,dishwasher,4704
23999,lighting,4176
24000,lighting,4026
24001,dishwasher,8253
24002,dishwasher,13365
24003,dishwasher,1352
24004,dishwasher,9405
24005,dishwasher,5191
24006,dishwasher,112
24007,lighting,30
24008,lighting,6012
24009,lighting,459
24010,dishwasher,45
24011,dishwasher,120
24012,dishwasher,735
24013,dishwasher,375
24014,lighting,702
24015,lighting,265
24016,dishwasher,28974
24017,dishwasher,16492
24018,lighting,81
24019,dishwasher,144
24020,dishwasher,63
24021,residuals,5756
24022,lighting,48126
24023,lighting,1992
24024,microwave,224
24025,dishwasher,1938
24026,dishwasher,10296
24027,lighting,10087
24028,dishwasher,3468
24029,dishwasher,4704
24030,dishwasher,1440
24031,dishwasher,2928
24032,dishwasher,4393
24033,dishwasher,476
24034,dishwasher,1352
24035,dishwasher,9350
24036,dishwasher,5220
24037,dishwasher,112
24038,dishwasher,8325
24039,dishwasher,13380
24040,dishwasher,784
24041,dishwasher,350
24042,dishwasher,132
24043,dishwasher,28941
24044,dishwasher,16454
24045,dishwasher,162
24046,dishwasher,165
24047,residuals,7195
24048,lighting,40293
24049,lighting,390
24050,lighting,4240
24051,dishwasher,2128
24052,dishwasher,4788
24053,dishwasher,4030
24054,lighting,4224
24055,microwave,4114
24056,lighting,4758
24057,dishwasher,1440
24058,dishwasher,2928
24059,dishwasher,4393
24060,lighting,5976
24061,dishwasher,1352
24062,dishwasher,9405
24063,dishwasher,1254
24064,dishwasher,4628
24065,lighting,459
24066,dishwasher,8271
24067,dishwasher,13380
24068,lighting,702
24069,dishwasher,735
24070,dishwasher,4205
24071,dishwasher,135
24072,lighting,265
24073,lighting,144
24074,lighting,81
24075,dishwasher,28941
24076,dishwasher,207
24077,dishwasher,171
24078,dishwasher,16511
24079,dishwasher,99
