id,label,area
21599,residuals,11512
21600,refrigerator,2046
21601,refrigerator,3477
21602,lighting,966
21603,lighting,9045
21604,refrigerator,2715
21605,refrigerator,2700
21606,refrigerator,2745
21607,refrigerator,4836
21608,refrigerator,5792
21609,refrigerator,3553
21610,refrigerator,2960
21611,lighting,2079
21612,refrigerator,2760
21613,refrigerator,2944
21614,refrigerator,2820
21615,lighting,3182
21616,refrigerator,2760
21617,refrigerator,3330
21618,refrigerator,2944
21619,refrigerator,3332
21620,refrigerator,90
21621,refrigerator,2346
21622,lighting,1764
21623,refrigerator,72
21624,refrigerator,96
21625,refrigerator,70
21626,refrigerator,45
21627,refrigerator,3705
21628,refrigerator,225
21629,refrigerator,45
21630,refrigerator,70
21631,refrigerator,2265
21632,bathroom_gfi,473
21633,refrigerator,63
21634,refrigerator,88
21635,refrigerator,45
21636,refrigerator,2976
21637,refrigerator,72
21638,refrigerator,81
21639,refrigerator,70
21640,refrigerator,80
21641,refrigerator,108
21642,refrigerator,2976
21643,bathroom_gfi,120
21644,refrigerator,3179
21645,refrigerator,2912
21646,refrigerator,100
21647,refrigerator,45
21648,bathroom_gfi,297
21649,refrigerator,50
21650,lighting,90
21651,lighting,54
21652,lighting,88
21653,bathroom_gfi,6232
21654,residuals,11512
21655,refrigerator,2700
21656,refrigerator,2760
21657,refrigerator,4784
21658,refrigerator,6154
21659,lighting,1981
21660,refrigerator,2820
21661,refrigerator,2992
21662,refrigerator,2760
21663,refrigerator,3312
21664,refrigerator,2944
21665,bathroom_gfi,77
21666,refrigerator,5580
21667,refrigerator,3477
21668,refrigerator,2760
21669,refrigerator,96
21670,refrigerator,54
21671,refrigerator,60
21672,refrigerator,3735
21673,bathroom_gfi,261
21674,refrigerator,3401
21675,refrigerator,2960
21676,refrigerator,2775
21677,lighting,790
21678,refrigerator,45
21679,refrigerator,45
21680,refrigerator,72
21681,refrigerator,90
21682,refrigerator,70
21683,bathroom_gfi,6396
21684,refrigerator,153
21685,refrigerator,90
21686,lighting,5425
21687,refrigerator,2896
21688,refrigerator,2715
21689,refrigerator,100
21690,refrigerator,45
21691,refrigerator,63
21692,refrigerator,45
21693,refrigerator,1224
21694,refrigerator,80
21695,refrigerator,2567
21696,lighting,1456
21697,refrigerator,88
21698,refrigerator,81
21699,refrigerator,2670
21700,refrigerator,2336
21701,refrigerator,115
21702,refrigerator,2752
21703,refrigerator,3162
21704,refrigerator,110
21705,refrigerator,72
21706,lighting,54
21707,refrigerator,175
21708,residuals,11512
21709,refrigerator,4576
21710,bathroom_gfi,320
21711,refrigerator,4525
21712,refrigerator,2832
21713,lighting,264
21714,lighting,9856
21715,refrigerator,4224
21716,refrigerator,4550
21717,bathroom_gfi,9666
21718,refrigerator,4525
21719,refrigerator,7040
21720,refrigerator,3864
21721,lighting,2436
21722,lighting,4400
21723,refrigerator,180
21724,refrigerator,2856
21725,refrigerator,99
21726,refrigerator,96
21727,lighting,2431
21728,refrigerator,180
21729,refrigerator,135
21730,refrigerator,108
21731,refrigerator,162
21732,refrigerator,45
21733,refrigerator,585
21734,refrigerator,4050
21735,refrigerator,3204
21736,refrigerator,63
21737,refrigerator,90
21738,refrigerator,36
21739,refrigerator,2952
21740,refrigerator,4324
21741,refrigerator,7120
21742,refrigerator,3894
21743,refrigerator,60
21744,refrigerator,45
21745,refrigerator,55
21746,refrigerator,2829
21747,refrigerator,150
21748,refrigerator,132
21749,refrigerator,108
21750,refrigerator,135
21751,refrigerator,3465
21752,refrigerator,234
21753,refrigerator,126
21754,refrigerator,343
21755,refrigerator,108
21756,refrigerator,40
21757,refrigerator,80
21758,refrigerator,36
21759,residuals,11512
21760,lighting,525
21761,refrigerator,4602
21762,refrigerator,3009
21763,refrigerator,4500
21764,bathroom_gfi,300
21765,refrigerator,4320
21766,refrigerator,4370
21767,refrigerator,3584
21768,bathroom_gfi,9690
21769,refrigerator,7040
21770,refrigerator,3864
21771,lighting,1281
21772,lighting,1296
21773,refrigerator,180
21774,refrigerator,130
21775,refrigerator,99
21776,refrigerator,2640
21777,refrigerator,135
21778,refrigerator,3465
21779,lighting,6845
21780,refrigerator,4200
21781,refrigerator,4500
21782,refrigerator,4300
21783,refrigerator,171
21784,refrigerator,45
21785,refrigerator,4232
21786,refrigerator,5400
21787,lighting,180
21788,refrigerator,3276
21789,refrigerator,63
21790,refrigerator,50
21791,refrigerator,104
21792,refrigerator,5680
21793,refrigerator,900
21794,refrigerator,180
21795,refrigerator,165
21796,refrigerator,108
21797,refrigerator,55
21798,refrigerator,54
21799,refrigerator,150
21800,lighting,78
21801,refrigerator,36
21802,refrigerator,108
21803,refrigerator,540
21804,refrigerator,3828
21805,refrigerator,60
21806,refrigerator,45
21807,refrigerator,36
21808,lighting,45
21809,lighting,126
21810,residuals,11512
21811,refrigerator,72
21812,refrigerator,3553
21813,refrigerator,2960
21814,refrigerator,2775
21815,refrigerator,2760
21816,lighting,264
21817,refrigerator,2944
21818,lighting,9045
21819,refrigerator,3312
21820,refrigerator,2944
21821,refrigerator,5580
21822,refrigerator,3458
21823,refrigerator,3111
21824,bathroom_gfi,11088
21825,refrigerator,3330
21826,refrigerator,3179
21827,lighting,2021
21828,refrigerator,2715
21829,lighting,3420
21830,refrigerator,4836
21831,refrigerator,5157
21832,refrigerator,45
21833,refrigerator,63
21834,refrigerator,45
21835,refrigerator,70
21836,refrigerator,88
21837,lighting,1960
21838,refrigerator,99
21839,refrigerator,70
21840,refrigerator,153
21841,refrigerator,150
21842,refrigerator,81
21843,bathroom_gfi,40
21844,refrigerator,63
21845,refrigerator,54
21846,refrigerator,442
21847,refrigerator,72
21848,refrigerator,2130
21849,refrigerator,2835
21850,refrigerator,45
21851,refrigerator,3705
21852,refrigerator,90
21853,refrigerator,2805
21854,refrigerator,2960
21855,refrigerator,2745
21856,refrigerator,80
21857,refrigerator,1952
21858,refrigerator,88
21859,refrigerator,54
21860,lighting,50
21861,lighting,50
21862,lighting,72
21863,refrigerator,495
21864,refrigerator,200
21865,residuals,12951
21866,refrigerator,996
21867,refrigerator,3294
21868,refrigerator,2928
21869,refrigerator,1746
21870,refrigerator,2896
21871,refrigerator,2700
21872,refrigerator,2685
21873,refrigerator,2730
21874,refrigerator,4810
21875,refrigerator,5760
21876,refrigerator,3534
21877,refrigerator,2944
21878,lighting,1296
21879,refrigerator,2820
21880,refrigerator,2992
21881,refrigerator,2640
21882,refrigerator,90
21883,refrigerator,70
21884,refrigerator,5580
21885,refrigerator,3477
21886,refrigerator,3094
21887,lighting,680
21888,refrigerator,3060
21889,refrigerator,88
21890,refrigerator,72
21891,refrigerator,96
21892,refrigerator,63
21893,refrigerator,45
21894,refrigerator,3705
21895,refrigerator,225
21896,refrigerator,54
21897,refrigerator,63
21898,lighting,4238
21899,refrigerator,2944
21900,refrigerator,45
21901,refrigerator,45
21902,refrigerator,72
21903,bathroom_gfi,168
21904,refrigerator,90
21905,refrigerator,108
21906,lighting,1152
21907,refrigerator,54
21908,refrigerator,100
21909,lighting,1280
21910,refrigerator,88
21911,bathroom_gfi,11025
21912,refrigerator,2832
21913,refrigerator,2775
21914,refrigerator,920
21915,refrigerator,45
21916,refrigerator,2760
21917,refrigerator,70
21918,residuals,11512
21919,refrigerator,5400
21920,refrigerator,3222
21921,lighting,264
21922,lighting,11928
21923,refrigerator,2832
21924,refrigerator,4344
21925,refrigerator,4347
21926,refrigerator,7160
21927,refrigerator,3916
21928,refrigerator,4224
21929,lighting,1428
21930,refrigerator,4525
21931,lighting,4140
21932,refrigerator,7040
21933,refrigerator,3864
21934,refrigerator,4232
21935,refrigerator,150
21936,refrigerator,108
21937,refrigerator,3666
21938,refrigerator,2992
21939,bathroom_gfi,11081
21940,refrigerator,4125
21941,refrigerator,96
21942,refrigerator,140
21943,refrigerator,3480
21944,refrigerator,234
21945,refrigerator,126
21946,refrigerator,180
21947,lighting,390
21948,refrigerator,150
21949,refrigerator,3375
21950,refrigerator,144
21951,refrigerator,45
21952,refrigerator,54
21953,refrigerator,688
21954,refrigerator,108
21955,bathroom_gfi,44
21956,refrigerator,280
21957,refrigerator,108
21958,refrigerator,45
21959,refrigerator,60
21960,lighting,286
21961,refrigerator,108
21962,refrigerator,280
21963,refrigerator,55
21964,refrigerator,108
21965,refrigerator,36
21966,refrigerator,45
21967,refrigerator,45
21968,residuals,5756
21969,refrigerator,4320
21970,refrigerator,4650
21971,lighting,2167
21972,refrigerator,4324
21973,bathroom_gfi,11179
21974,refrigerator,5520
21975,refrigerator,3294
21976,refrigerator,4706
21977,refrigerator,3094
21978,lighting,4584
21979,refrigerator,180
21980,refrigerator,135
21981,refrigerator,4500
21982,lighting,1836
21983,refrigerator,3717
21984,lighting,54
21985,lighting,150
21986,lighting,108
21987,lighting,180
21988,lighting,108
21989,lighting,5740
21990,refrigerator,4320
21991,refrigerator,4324
21992,refrigerator,7040
21993,refrigerator,3718
21994,refrigerator,60
21995,refrigerator,130
21996,refrigerator,6800
21997,lighting,63
21998,refrigerator,4450
21999,lighting,1089
22000,lighting,126
22001,refrigerator,3480
22002,lighting,288
22003,lighting,126
22004,refrigerator,45
22005,lighting,60
22006,lighting,290
22007,lighting,160
22008,refrigerator,2832
22009,lighting,156
22010,lighting,36
22011,lighting,36
