id,label,area
22012,residuals,14390
22013,washer_dryer,161
22014,microwave,6092
22015,refrigerator,2790
22016,refrigerator,2379
22017,refrigerator,2835
22018,refrigerator,2483
22019,refrigerator,4209
22020,refrigerator,6615
22021,washer_dryer,5200
22022,washer_dryer,2658
22023,refrigerator,45
22024,refrigerator,66
22025,refrigerator,63
22026,refrigerator,3068
22027,refrigerator,126
22028,washer_dryer,483
22029,refrigerator,50
22030,washer_dryer,332
22031,residuals,14390
22032,washer_dryer,200
22033,washer_dryer,168
22034,washer_dryer,5810
22035,washer_dryer,2340
22036,refrigerator,2805
22037,refrigerator,2379
22038,refrigerator,2835
22039,refrigerator,2483
22040,refrigerator,4209
22041,refrigerator,6265
22042,microwave,6092
22043,washer_dryer,200
22044,washer_dryer,4800
22045,washer_dryer,1784
22046,washer_dryer,5376
22047,washer_dryer,1890
22048,washer_dryer,70
22049,washer_dryer,294
22050,refrigerator,45
22051,refrigerator,66
22052,refrigerator,63
22053,refrigerator,3068
22054,refrigerator,279
22055,washer_dryer,5122
22056,washer_dryer,1930
22057,washer_dryer,582
22058,washer_dryer,292
22059,washer_dryer,520
22060,refrigerator,126
22061,washer_dryer,90
22062,refrigerator,50
22063,residuals,14390
22064,refrigerator,3312
22065,refrigerator,2976
22066,washer_dryer,184
22067,refrigerator,5580
22068,refrigerator,3477
22069,refrigerator,3111
22070,refrigerator,2960
22071,refrigerator,3179
22072,refrigerator,2912
22073,refrigerator,2715
22074,refrigerator,2700
22075,refrigerator,2760
22076,refrigerator,4836
22077,refrigerator,5792
22078,refrigerator,3553
22079,refrigerator,2960
22080,microwave,6092
22081,refrigerator,2775
22082,refrigerator,2760
22083,refrigerator,2944
22084,refrigerator,2775
22085,refrigerator,2976
22086,refrigerator,2760
22087,refrigerator,90
22088,refrigerator,54
22089,washer_dryer,5200
22090,washer_dryer,2844
22091,refrigerator,153
22092,refrigerator,90
22093,refrigerator,108
22094,refrigerator,63
22095,refrigerator,54
22096,refrigerator,88
22097,refrigerator,72
22098,refrigerator,96
22099,refrigerator,54
22100,refrigerator,45
22101,refrigerator,3705
22102,refrigerator,225
22103,refrigerator,45
22104,refrigerator,63
22105,refrigerator,45
22106,refrigerator,70
22107,refrigerator,88
22108,refrigerator,96
22109,refrigerator,50
22110,refrigerator,72
22111,washer_dryer,476
22112,refrigerator,80
22113,refrigerator,100
22114,washer_dryer,336
22115,residuals,14390
22116,washer_dryer,4392
22117,washer_dryer,2340
22118,refrigerator,3094
22119,refrigerator,2960
22120,refrigerator,3196
22121,refrigerator,2960
22122,refrigerator,2715
22123,refrigerator,2730
22124,refrigerator,2775
22125,refrigerator,4836
22126,refrigerator,5792
22127,refrigerator,3553
22128,refrigerator,2960
22129,refrigerator,2775
22130,microwave,693
22131,refrigerator,2944
22132,refrigerator,2820
22133,refrigerator,2976
22134,washer_dryer,4992
22135,refrigerator,333
22136,washer_dryer,360
22137,refrigerator,5580
22138,refrigerator,2509
22139,refrigerator,615
22140,refrigerator,108
22141,refrigerator,63
22142,refrigerator,54
22143,refrigerator,63
22144,refrigerator,72
22145,refrigerator,80
22146,refrigerator,60
22147,refrigerator,45
22148,refrigerator,3705
22149,refrigerator,225
22150,refrigerator,45
22151,refrigerator,63
22152,refrigerator,45
22153,refrigerator,2400
22154,refrigerator,88
22155,refrigerator,45
22156,refrigerator,50
22157,washer_dryer,3150
22158,washer_dryer,1915
22159,washer_dryer,4836
22160,washer_dryer,1808
22161,refrigerator,2800
22162,washer_dryer,5376
22163,washer_dryer,1884
22164,refrigerator,153
22165,refrigerator,100
22166,refrigerator,80
22167,refrigerator,105
22168,washer_dryer,1862
22169,refrigerator,70
22170,washer_dryer,520
22171,refrigerator,80
22172,refrigerator,1498
22173,refrigerator,428
22174,residuals,14390
22175,refrigerator,2483
22176,refrigerator,616
22177,microwave,6092
22178,refrigerator,2790
22179,refrigerator,2392
22180,refrigerator,2835
22181,refrigerator,5742
22182,refrigerator,7000
22183,refrigerator,45
22184,refrigerator,66
22185,refrigerator,63
22186,washer_dryer,5175
22187,washer_dryer,270
22188,washer_dryer,170
22189,washer_dryer,130
22190,washer_dryer,406
22191,washer_dryer,1662
22192,washer_dryer,1996
22193,residuals,14390
22194,refrigerator,5076
22195,refrigerator,6265
22196,microwave,6092
22197,washer_dryer,200
22198,refrigerator,324
22199,refrigerator,162
22200,refrigerator,2835
22201,refrigerator,2483
22202,washer_dryer,156
22203,refrigerator,1737
22204,refrigerator,279
22205,washer_dryer,5122
