id,label,area
24740,residuals,0
24741,lighting,62464
24742,kitchen_outlets,7735
24743,washer_dryer,414
24744,lighting,462
24745,lighting,667
24746,washer_dryer,3834
24747,washer_dryer,1892
24748,residuals,0
24749,lighting,15424
24750,washer_dryer,192
24751,lighting,3432
24752,kitchen_outlets,7735
24753,lighting,1824
24754,lighting,2480
24755,washer_dryer,3816
24756,washer_dryer,1900
24757,lighting,693
24758,lighting,75
24759,lighting,126
24760,lighting,90
24761,residuals,0
24762,lighting,11718
24763,washer_dryer,152
24764,lighting,50813
24765,lighting,40
24766,washer_dryer,3816
24767,washer_dryer,1864
24768,lighting,462
24769,kitchen_outlets,9276
24770,lighting,667
24771,residuals,0
24772,lighting,3432
24773,washer_dryer,152
24774,lighting,1729
24775,lighting,15183
24776,lighting,693
24777,washer_dryer,3816
24778,washer_dryer,1864
24779,lighting,75
24780,lighting,2560
24781,kitchen_outlets,9270
24782,lighting,90
24783,lighting,126
24784,residuals,0
24785,lighting,42336
24786,washer_dryer,200
24787,lighting,21350
24788,lighting,667
24789,kitchen_outlets,7740
24790,washer_dryer,5264
24791,washer_dryer,2910
24792,washer_dryer,550
24793,washer_dryer,1170
24794,washer_dryer,4788
24795,washer_dryer,2340
24796,lighting,304
24797,washer_dryer,456
24798,residuals,0
24799,lighting,3432
24800,lighting,1729
24801,washer_dryer,200
24802,washer_dryer,175
24803,lighting,15424
24804,lighting,693
24805,lighting,75
24806,washer_dryer,5264
24807,washer_dryer,2910
24808,washer_dryer,5334
24809,washer_dryer,2334
24810,lighting,2480
24811,lighting,90
24812,washer_dryer,1170
24813,kitchen_outlets,13464
24814,lighting,126
24815,residuals,0
24816,lighting,9135
24817,lighting,53497
24818,lighting,36
24819,lighting,462
24820,kitchen_outlets,9276
24821,washer_dryer,320
24822,washer_dryer,225
24823,lighting,667
24824,washer_dryer,5264
24825,washer_dryer,2904
24826,washer_dryer,4788
24827,washer_dryer,2334
24828,washer_dryer,1170
24829,washer_dryer,304
24830,washer_dryer,460
24831,residuals,0
24832,lighting,15183
24833,kitchen_outlets,9264
24834,lighting,3432
24835,lighting,1729
24836,lighting,2560
24837,washer_dryer,175
24838,lighting,693
24839,lighting,90
24840,lighting,288
24841,washer_dryer,4788
24842,washer_dryer,2334
24843,lighting,90
24844,washer_dryer,5264
24845,washer_dryer,2910
24846,washer_dryer,304
24847,washer_dryer,460
24848,washer_dryer,1180
