id,label,area
17516,residuals,10073
17517,refrigerator,2992
17518,lighting,26268
17519,refrigerator,2944
17520,refrigerator,4560
17521,refrigerator,6256
17522,refrigerator,3515
17523,refrigerator,2896
17524,refrigerator,3294
17525,refrigerator,3077
17526,lighting,14040
17527,refrigerator,36
17528,lighting,2770
17529,lighting,3549
17530,refrigerator,90
17531,refrigerator,3435
17532,refrigerator,180
17533,refrigerator,90
17534,refrigerator,90
17535,refrigerator,90
17536,refrigerator,100
17537,refrigerator,3080
17538,dishwasher,4144
17539,dishwasher,975
17540,refrigerator,3077
17541,refrigerator,2261
17542,refrigerator,2928
17543,refrigerator,3008
17544,refrigerator,2848
17545,refrigerator,2730
17546,refrigerator,1938
17547,lighting,1176
17548,refrigerator,72
17549,refrigerator,189
17550,dishwasher,1120
17551,dishwasher,6192
17552,dishwasher,4272
17553,dishwasher,3580
17554,refrigerator,120
17555,refrigerator,256
17556,refrigerator,81
17557,refrigerator,36
17558,refrigerator,108
17559,refrigerator,91
17560,dishwasher,1352
17561,dishwasher,9405
17562,dishwasher,11687
17563,dishwasher,4692
17564,refrigerator,2928
17565,refrigerator,2220
17566,refrigerator,114
17567,refrigerator,2864
17568,refrigerator,161
17569,refrigerator,36
17570,refrigerator,539
17571,dishwasher,225
17572,dishwasher,116
17573,dishwasher,24
17574,refrigerator,90
17575,refrigerator,54
17576,refrigerator,117
17577,dishwasher,13365
17578,dishwasher,7783
17579,dishwasher,14154
17580,dishwasher,8271
17581,refrigerator,132
17582,dishwasher,400
17583,dishwasher,162
17584,refrigerator,64
17585,dishwasher,22704
17586,dishwasher,162
17587,refrigerator,960
17588,residuals,10073
17589,refrigerator,2944
17590,refrigerator,2208
17591,refrigerator,2960
17592,lighting,7656
17593,refrigerator,3294
17594,lighting,26789
17595,refrigerator,3094
17596,refrigerator,2745
17597,refrigerator,2775
17598,refrigerator,1991
17599,refrigerator,81
17600,refrigerator,63
17601,refrigerator,81
17602,lighting,4580
17603,refrigerator,90
17604,lighting,2850
17605,refrigerator,3196
17606,dishwasher,1715
17607,dishwasher,4884
17608,refrigerator,91
17609,refrigerator,45
17610,refrigerator,60
17611,refrigerator,4608
17612,refrigerator,6256
17613,refrigerator,3534
17614,refrigerator,2896
17615,refrigerator,2346
17616,refrigerator,4440
17617,refrigerator,3938
17618,refrigerator,3077
17619,refrigerator,36
17620,lighting,2910
17621,dishwasher,5312
17622,refrigerator,3435
17623,refrigerator,180
17624,refrigerator,81
17625,refrigerator,90
17626,refrigerator,528
17627,refrigerator,108
17628,refrigerator,180
17629,refrigerator,120
17630,refrigerator,2800
17631,refrigerator,2896
17632,dishwasher,1860
17633,dishwasher,10615
17634,dishwasher,20079
17635,refrigerator,72
17636,lighting,40
17637,refrigerator,36
17638,refrigerator,84
17639,refrigerator,90
17640,lighting,90
17641,lighting,444
17642,dishwasher,528
17643,dishwasher,30532
17644,refrigerator,2768
17645,refrigerator,84
17646,refrigerator,40
17647,residuals,10073
17648,lighting,4212
17649,refrigerator,2928
17650,refrigerator,2604
17651,lighting,21910
17652,refrigerator,1880
17653,refrigerator,1665
17654,refrigerator,1860
17655,refrigerator,1656
17656,dishwasher,2584
17657,dishwasher,3990
17658,refrigerator,1665
17659,refrigerator,1674
17660,refrigerator,1647
17661,lighting,8580
17662,refrigerator,724
17663,refrigerator,3496
17664,refrigerator,99
17665,refrigerator,45
17666,dishwasher,1336
17667,lighting,4912
17668,refrigerator,36
17669,refrigerator,45
17670,refrigerator,3690
17671,dishwasher,2928
17672,dishwasher,6708
17673,refrigerator,45
17674,refrigerator,36
17675,refrigerator,54
17676,refrigerator,1233
17677,refrigerator,1710
17678,refrigerator,4232
17679,refrigerator,72
17680,lighting,2960
17681,refrigerator,1820
17682,refrigerator,1850
17683,lighting,2123
17684,dishwasher,8325
17685,refrigerator,864
17686,dishwasher,2448
17687,refrigerator,140
