id,label,area
16365,residuals,2878
16366,oven,308
16367,kitchen_outlets,7745
16368,microwave,5780
16369,residuals,2878
16370,oven,456
16371,microwave,5780
16372,kitchen_outlets,9252
16373,residuals,2878
16374,microwave,5780
16375,kitchen_outlets,7745
16376,oven,114
16377,oven,9908
16378,residuals,2878
16379,kitchen_outlets,9276
16380,oven,9924
16381,microwave,120
16382,microwave,5752
16383,residuals,5756
16384,microwave,7245
16385,microwave,5920
16386,microwave,6076
16387,residuals,5756
16388,microwave,5920
16389,microwave,6076
16390,kitchen_outlets,9270
16391,microwave,7245
16392,residuals,5756
16393,microwave,7245
16394,microwave,8880
16395,microwave,6076
16396,oven,9920
16397,kitchen_outlets,7735
16398,residuals,5756
16399,microwave,6076
16400,microwave,7245
16401,kitchen_outlets,9258
16402,microwave,5920
16403,oven,9916
