id,label,area
29243,residuals,10073
29244,refrigerator,1253
29245,lighting,3588
29246,refrigerator,4675
29247,refrigerator,4070
29248,refrigerator,3760
29249,refrigerator,3534
29250,refrigerator,3553
29251,refrigerator,3186
29252,refrigerator,3330
29253,refrigerator,3145
29254,bathroom_gfi,7955
29255,lighting,5353
29256,refrigerator,4209
29257,refrigerator,4900
29258,refrigerator,3222
29259,kitchen_outlets,7735
29260,refrigerator,5103
29261,refrigerator,3401
29262,refrigerator,2760
29263,lighting,792
29264,refrigerator,72
29265,refrigerator,99
29266,refrigerator,50
29267,refrigerator,60
29268,refrigerator,63
29269,refrigerator,126
29270,refrigerator,45
29271,refrigerator,63
29272,lighting,882
29273,refrigerator,63
29274,refrigerator,207
29275,refrigerator,110
29276,refrigerator,90
29277,refrigerator,81
29278,refrigerator,108
29279,lighting,198
29280,refrigerator,45
29281,refrigerator,3179
29282,refrigerator,3240
29283,refrigerator,99
29284,refrigerator,1528
29285,refrigerator,66
29286,lighting,121
