id,label,area
31036,residuals,7195
31037,lighting,63693
31038,lighting,315
31039,lighting,756
31040,microwave,1435
31041,washer_dryer,364
31042,washer_dryer,363
31043,dishwasher,222
31044,dishwasher,280
31045,dishwasher,4800
31046,microwave,396
31047,bathroom_gfi,6384
31048,microwave,5316
31049,washer_dryer,6416
31050,washer_dryer,1815
31051,washer_dryer,4326
31052,washer_dryer,2376
31053,dishwasher,1998
31054,dishwasher,5550
31055,dishwasher,1344
31056,dishwasher,5800
31057,dishwasher,3850
31058,microwave,130
31059,lighting,130
31060,dishwasher,12103
31061,dishwasher,14464
31062,washer_dryer,1218
31063,dishwasher,72
