id,label,area
28565,residuals,40292
28566,kitchen_outlets,100
28567,refrigerator,5610
28568,refrigerator,3477
28569,oven,609
28570,refrigerator,348
28571,refrigerator,2928
28572,refrigerator,2745
28573,refrigerator,2700
28574,kitchen_outlets,2205
28575,refrigerator,4758
28576,refrigerator,5760
28577,refrigerator,3553
28578,kitchen_outlets,2882
28579,kitchen_outlets,837
28580,kitchen_outlets,3306
28581,kitchen_outlets,1332
28582,refrigerator,136
28583,refrigerator,72
28584,refrigerator,2924
28585,washer_dryer,5628
28586,refrigerator,2907
28587,washer_dryer,4550
28588,refrigerator,72
28589,refrigerator,54
28590,refrigerator,96
28591,refrigerator,2160
28592,refrigerator,66
28593,refrigerator,3750
28594,refrigerator,234
28595,refrigerator,45
28596,kitchen_outlets,1194
28597,dishwasher,1100
28598,dishwasher,8688
28599,refrigerator,2385
28600,kitchen_outlets,752
28601,refrigerator,387
28602,kitchen_outlets,1392
28603,kitchen_outlets,360
28604,kitchen_outlets,48
28605,refrigerator,90
28606,refrigerator,140
28607,washer_dryer,512
28608,washer_dryer,126
28609,washer_dryer,4970
28610,washer_dryer,1200
28611,refrigerator,231
28612,refrigerator,100
28613,kitchen_outlets,288
28614,refrigerator,1085
28615,dishwasher,1218
28616,dishwasher,2400
28617,refrigerator,84
28618,kitchen_outlets,1638
28619,kitchen_outlets,342
28620,refrigerator,2916
28621,refrigerator,2752
28622,washer_dryer,2214
28623,refrigerator,270
28624,refrigerator,2864
28625,kitchen_outlets,1287
28626,dishwasher,8557
28627,dishwasher,15786
28628,refrigerator,732
28629,refrigerator,856
28630,kitchen_outlets,81
28631,refrigerator,2992
28632,refrigerator,2220
28633,refrigerator,208
28634,refrigerator,99
28635,refrigerator,595
28636,kitchen_outlets,84
28637,refrigerator,2310
28638,dishwasher,1162
28639,dishwasher,7410
28640,refrigerator,72
28641,refrigerator,190
28642,kitchen_outlets,384
28643,dishwasher,76
28644,dishwasher,21824
28645,refrigerator,175
28646,kitchen_outlets,144
28647,refrigerator,1557
28648,refrigerator,66
