id,label,area
30314,residuals,11512
30315,dishwasher,570
30316,dishwasher,4728
30317,refrigerator,2790
30318,kitchen_outlets,4328
30319,refrigerator,2379
30320,refrigerator,2820
30321,refrigerator,2483
30322,refrigerator,4209
30323,refrigerator,6265
30324,washer_dryer,24633
30325,washer_dryer,18858
30326,dishwasher,1792
30327,dishwasher,6032
30328,dishwasher,112
30329,refrigerator,45
30330,refrigerator,66
30331,refrigerator,40
30332,refrigerator,63
30333,refrigerator,3068
30334,refrigerator,279
30335,washer_dryer,76
30336,dishwasher,1225
30337,dishwasher,8450
30338,dishwasher,15984
30339,refrigerator,126
30340,dishwasher,460
30341,refrigerator,50
30342,dishwasher,25230
30343,dishwasher,132
30344,bathroom_gfi,6492
