id,label,area
29772,residuals,35975
29773,microwave,7245
29774,microwave,5920
29775,kitchen_outlets,2072
29776,oven,275
29777,bathroom_gfi,130
29778,dishwasher,1300
29779,dishwasher,9650
29780,microwave,6084
29781,kitchen_outlets,45
29782,bathroom_gfi,6416
29783,kitchen_outlets,1552
29784,dishwasher,840
29785,dishwasher,81
29786,kitchen_outlets,243
29787,dishwasher,1577
29788,dishwasher,1104
29789,dishwasher,3458
29790,dishwasher,1275
29791,dishwasher,9251
29792,dishwasher,130
29793,kitchen_outlets,855
29794,dishwasher,50
29795,dishwasher,985
29796,dishwasher,7526
29797,kitchen_outlets,1554
29798,dishwasher,20026
29799,kitchen_outlets,414
29800,dishwasher,1232
29801,dishwasher,585
29802,dishwasher,90
29803,dishwasher,627
29804,dishwasher,155
29805,dishwasher,217
