id,label,area
28760,residuals,11512
28761,lighting,20085
28762,refrigerator,4500
28763,refrigerator,2896
28764,lighting,9690
28765,refrigerator,5040
28766,refrigerator,7160
28767,refrigerator,3894
28768,refrigerator,328
28769,refrigerator,4350
28770,lighting,3040
28771,refrigerator,7000
28772,refrigerator,3024
28773,refrigerator,4025
28774,refrigerator,5430
28775,dishwasher,588
28776,dishwasher,4692
28777,refrigerator,4602
28778,refrigerator,3043
28779,refrigerator,99
28780,refrigerator,63
28781,lighting,2304
28782,oven,336
28783,refrigerator,234
28784,refrigerator,126
28785,washer_dryer,5487
28786,washer_dryer,2658
28787,refrigerator,176
28788,lighting,2701
28789,refrigerator,160
28790,refrigerator,45
28791,refrigerator,324
28792,refrigerator,150
28793,refrigerator,165
28794,dishwasher,1632
28795,dishwasher,1485
28796,dishwasher,6496
28797,refrigerator,180
28798,refrigerator,90
28799,refrigerator,36
28800,refrigerator,754
28801,oven,2895
28802,refrigerator,108
28803,refrigerator,40
28804,refrigerator,60
28805,washer_dryer,2886
28806,refrigerator,90
28807,refrigerator,4654
28808,refrigerator,55
28809,refrigerator,54
28810,dishwasher,9152
28811,dishwasher,16940
28812,refrigerator,63
28813,refrigerator,1593
28814,oven,200
28815,refrigerator,36
28816,refrigerator,1729
28817,lighting,144
28818,refrigerator,840
28819,dishwasher,54
28820,lighting,60
28821,washer_dryer,324
28822,dishwasher,6090
28823,dishwasher,20987
28824,dishwasher,90
28825,refrigerator,2492
