id,label,area
30464,residuals,12951
30465,refrigerator,2760
30466,refrigerator,2760
30467,refrigerator,2715
30468,refrigerator,2534
30469,lighting,16965
30470,refrigerator,3680
30471,bathroom_gfi,6500
30472,refrigerator,3640
30473,refrigerator,25340
30474,refrigerator,2700
30475,refrigerator,2912
30476,refrigerator,50
30477,refrigerator,45
30478,refrigerator,88
30479,refrigerator,60
30480,refrigerator,5013
30481,refrigerator,3020
30482,refrigerator,45
30483,refrigerator,50
30484,refrigerator,72
30485,refrigerator,40
30486,washer_dryer,91770
30487,lighting,1910
30488,refrigerator,3258
30489,refrigerator,3420
30490,refrigerator,3420
30491,lighting,546
30492,refrigerator,66
30493,refrigerator,1242
30494,refrigerator,11859
30495,dishwasher,3294
30496,lighting,54
30497,lighting,63
30498,lighting,63
30499,lighting,205
30500,refrigerator,2921
30501,lighting,110
30502,washer_dryer,108592
30503,dishwasher,12127
30504,dishwasher,5510
30505,refrigerator,2926
30506,refrigerator,88
30507,refrigerator,3107
30508,lighting,384
30509,washer_dryer,23805
30510,refrigerator,400
30511,dishwasher,18942
30512,dishwasher,4548
30513,washer_dryer,140
30514,washer_dryer,1424
30515,dishwasher,6669
30516,lighting,99
30517,refrigerator,128
30518,dishwasher,23648
30519,refrigerator,4128
30520,refrigerator,143
30521,refrigerator,45
