id,label,area
30522,residuals,18707
30523,refrigerator,2700
30524,refrigerator,2775
30525,bathroom_gfi,6320
30526,refrigerator,2291
30527,refrigerator,5760
30528,microwave,224
30529,refrigerator,3439
30530,lighting,48895
30531,refrigerator,5610
30532,refrigerator,3458
30533,refrigerator,3026
30534,refrigerator,2960
30535,dishwasher,3468
30536,dishwasher,4680
30537,refrigerator,2715
30538,refrigerator,104
30539,refrigerator,54
30540,refrigerator,2860
30541,refrigerator,234
30542,refrigerator,130
30543,refrigerator,2976
30544,refrigerator,2805
30545,refrigerator,2790
30546,refrigerator,2992
30547,refrigerator,2790
30548,lighting,2128
30549,dishwasher,4788
30550,dishwasher,4010
30551,refrigerator,2805
30552,refrigerator,3348
30553,lighting,340
30554,refrigerator,3330
30555,refrigerator,153
30556,refrigerator,150
30557,refrigerator,156
30558,refrigerator,54
30559,dishwasher,1400
30560,dishwasher,9350
30561,refrigerator,5191
30562,dishwasher,112
30563,dishwasher,30
30564,refrigerator,72
30565,refrigerator,3630
30566,refrigerator,100
30567,refrigerator,77
30568,refrigerator,45
30569,refrigerator,70
30570,refrigerator,88
30571,refrigerator,65
30572,dishwasher,1424
30573,dishwasher,2912
30574,dishwasher,8736
30575,refrigerator,72
30576,refrigerator,90
30577,lighting,70
30578,refrigerator,72
30579,dishwasher,800
30580,dishwasher,275
30581,dishwasher,8325
30582,dishwasher,209
30583,dishwasher,29920
30584,dishwasher,18480
30585,dishwasher,10755
30586,refrigerator,2896
30587,dishwasher,2310
30588,refrigerator,975
30589,refrigerator,108
30590,dishwasher,99
30591,refrigerator,36
30592,dishwasher,63
