id,label,area
29867,residuals,7195
29868,lighting,8127
29869,lighting,27811
29870,bathroom_gfi,7965
29871,lighting,4439
29872,dishwasher,385
29873,dishwasher,266
29874,dishwasher,4788
29875,microwave,2106
29876,lighting,280
29877,lighting,6575
29878,lighting,1900
29879,dishwasher,1737
29880,dishwasher,8385
29881,dishwasher,1085
29882,dishwasher,6322
29883,microwave,87962
29884,microwave,15160
29885,microwave,17901
29886,microwave,5432
29887,lighting,2304
29888,oven,9916
29889,dishwasher,780
29890,dishwasher,198
29891,lighting,592
29892,lighting,126
29893,microwave,222
29894,dishwasher,27063
29895,dishwasher,15876
29896,lighting,308
29897,lighting,81
29898,microwave,216
29899,microwave,124
29900,microwave,305
29901,dishwasher,252
29902,lighting,208
29903,lighting,120
29904,microwave,92
