id,label,area
29197,residuals,44609
29198,lighting,21861
29199,refrigerator,4278
29200,microwave,7535
29201,refrigerator,4070
29202,kitchen_outlets,3828
29203,refrigerator,3222
29204,lighting,5922
29205,refrigerator,4272
29206,lighting,600
29207,refrigerator,7568
29208,refrigerator,4392
29209,refrigerator,90
29210,refrigerator,40
29211,kitchen_outlets,63
29212,refrigerator,2856
29213,refrigerator,108
29214,refrigerator,3633
29215,lighting,28060
29216,refrigerator,162
29217,refrigerator,153
29218,refrigerator,380
29219,refrigerator,130
29220,refrigerator,580
29221,refrigerator,77
29222,lighting,4221
29223,lighting,81
29224,refrigerator,4120
29225,refrigerator,165
29226,refrigerator,3822
29227,refrigerator,3927
29228,refrigerator,4209
29229,refrigerator,4070
29230,oven,99
29231,refrigerator,4092
29232,kitchen_outlets,354
29233,refrigerator,36
29234,refrigerator,136
29235,refrigerator,50
29236,refrigerator,72
29237,refrigerator,50
29238,refrigerator,60
29239,lighting,736
29240,refrigerator,3542
29241,kitchen_outlets,288
29242,kitchen_outlets,192
