id,label,area
30898,residuals,17268
30899,bathroom_gfi,6500
30900,washer_dryer,261
30901,microwave,288
30902,refrigerator,259
30903,lighting,12264
30904,microwave,6252
30905,refrigerator,2760
30906,refrigerator,2379
30907,lighting,2080
30908,washer_dryer,5408
30909,washer_dryer,2526
30910,washer_dryer,9450
30911,washer_dryer,2754
30912,lighting,814
30913,refrigerator,99
30914,refrigerator,66
30915,lighting,5796
30916,refrigerator,6230
30917,washer_dryer,288
30918,microwave,6270
30919,washer_dryer,475
30920,refrigerator,2145
30921,lighting,1008
30922,refrigerator,279
30923,refrigerator,261
30924,refrigerator,2353
30925,refrigerator,4163
30926,refrigerator,126
30927,refrigerator,72
30928,refrigerator,63
30929,refrigerator,3068
30930,refrigerator,50
