id,label,area
27814,residuals,46048
27815,washer_dryer,533
27816,refrigerator,4026
27817,kitchen_outlets,1560
27818,refrigerator,3864
27819,kitchen_outlets,312
27820,kitchen_outlets,858
27821,kitchen_outlets,1224
27822,refrigerator,4163
27823,kitchen_outlets,3969
27824,kitchen_outlets,810
27825,refrigerator,4117
27826,kitchen_outlets,444
27827,refrigerator,7697
27828,refrigerator,4224
27829,washer_dryer,182
27830,washer_dryer,3696
27831,refrigerator,4008
27832,refrigerator,88
27833,kitchen_outlets,1168
27834,refrigerator,77
27835,kitchen_outlets,195
27836,kitchen_outlets,152
27837,refrigerator,3738
27838,refrigerator,720
27839,refrigerator,117
27840,kitchen_outlets,752
27841,refrigerator,3872
27842,kitchen_outlets,165
27843,refrigerator,144
27844,refrigerator,4392
27845,refrigerator,4160
27846,refrigerator,297
27847,refrigerator,171
27848,washer_dryer,5239
27849,washer_dryer,1860
27850,refrigerator,144
27851,kitchen_outlets,1098
27852,refrigerator,3114
27853,kitchen_outlets,99
27854,kitchen_outlets,117
27855,kitchen_outlets,1771
27856,microwave,7550
27857,refrigerator,648
27858,kitchen_outlets,255
27859,refrigerator,182
27860,refrigerator,40
27861,refrigerator,110
27862,refrigerator,180
27863,refrigerator,90
27864,washer_dryer,105
27865,washer_dryer,2430
27866,kitchen_outlets,800
27867,kitchen_outlets,99
27868,refrigerator,2961
27869,kitchen_outlets,561
27870,kitchen_outlets,128
27871,kitchen_outlets,1495
27872,kitchen_outlets,1664
27873,refrigerator,50
27874,refrigerator,238
27875,kitchen_outlets,99
27876,refrigerator,425
27877,kitchen_outlets,52
27878,kitchen_outlets,110
27879,refrigerator,3906
27880,refrigerator,2816
