id,label,area
27064,residuals,38853
27065,refrigerator,637
27066,refrigerator,2392
27067,refrigerator,2418
27068,refrigerator,976
27069,refrigerator,2576
27070,refrigerator,2196
27071,refrigerator,2366
27072,kitchen_outlets,4136
27073,refrigerator,2392
27074,refrigerator,2353
27075,refrigerator,2366
27076,refrigerator,2220
27077,kitchen_outlets,1440
27078,kitchen_outlets,2448
27079,washer_dryer,78
27080,refrigerator,2418
27081,kitchen_outlets,3306
27082,refrigerator,3920
27083,refrigerator,2208
27084,refrigerator,2768
27085,refrigerator,60
27086,refrigerator,54
27087,dishwasher,1728
27088,dishwasher,3219
27089,refrigerator,54
27090,refrigerator,45
27091,refrigerator,70
27092,refrigerator,2418
27093,refrigerator,80
27094,refrigerator,54
27095,refrigerator,45
27096,kitchen_outlets,297
27097,kitchen_outlets,1050
27098,washer_dryer,1421
27099,washer_dryer,2036
27100,refrigerator,54
27101,kitchen_outlets,1127
27102,refrigerator,70
27103,refrigerator,100
27104,dishwasher,10846
27105,dishwasher,5516
27106,refrigerator,2720
27107,refrigerator,2478
27108,kitchen_outlets,600
27109,refrigerator,2590
27110,washer_dryer,1988
27111,washer_dryer,2016
27112,kitchen_outlets,927
27113,refrigerator,4392
27114,refrigerator,416
27115,dishwasher,17280
27116,dishwasher,2244
27117,refrigerator,72
27118,kitchen_outlets,207
27119,washer_dryer,135
27120,kitchen_outlets,3726
27121,refrigerator,45
27122,refrigerator,3178
27123,dishwasher,7728
27124,dishwasher,99
27125,dishwasher,1602
27126,refrigerator,45
27127,kitchen_outlets,144
27128,washer_dryer,63
27129,refrigerator,423
27130,refrigerator,2422
27131,dishwasher,25410
27132,dishwasher,55
27133,refrigerator,112
27134,washer_dryer,960
27135,refrigerator,504
27136,refrigerator,72
27137,dishwasher,171
27138,refrigerator,1014
27139,refrigerator,988
27140,dishwasher,132
27141,refrigerator,36
