id,label,area
32694,residuals,40292
32695,kitchen_outlets,165
32696,kitchen_outlets,1035
32697,kitchen_outlets,112
32698,kitchen_outlets,64
32699,kitchen_outlets,96
32700,kitchen_outlets,2820
32701,microwave,8850
32702,lighting,5082
32703,washer_dryer,73413
32704,kitchen_outlets,810
32705,bathroom_gfi,7900
32706,dishwasher,1162
32707,lighting,782
32708,kitchen_outlets,176
32709,kitchen_outlets,40
32710,kitchen_outlets,80
32711,kitchen_outlets,1190
32712,lighting,780
32713,kitchen_outlets,1216
32714,dishwasher,1608
32715,lighting,5508
32716,lighting,171
32717,kitchen_outlets,270
32718,kitchen_outlets,623
32719,kitchen_outlets,95
32720,dishwasher,6846
32721,dishwasher,975
32722,kitchen_outlets,45
32723,kitchen_outlets,468
32724,kitchen_outlets,81
32725,dishwasher,2470
32726,dishwasher,1264
32727,dishwasher,6293
32728,dishwasher,4776
32729,kitchen_outlets,315
32730,dishwasher,25350
32731,dishwasher,255
32732,lighting,345
32733,kitchen_outlets,84
32734,kitchen_outlets,132
32735,dishwasher,264
32736,dishwasher,16020
32737,kitchen_outlets,63
32738,dishwasher,170
32739,lighting,130
