id,label,area
32524,residuals,17268
32525,refrigerator,2640
32526,dishwasher,4752
32527,refrigerator,4425
32528,refrigerator,3828
32529,bathroom_gfi,6516
32530,refrigerator,3620
32531,refrigerator,3780
32532,refrigerator,3654
32533,refrigerator,3801
32534,microwave,4706
32535,refrigerator,3960
32536,refrigerator,3982
32537,refrigerator,3654
32538,washer_dryer,35048
32539,refrigerator,3780
32540,refrigerator,3801
32541,refrigerator,3850
32542,refrigerator,3162
32543,refrigerator,7059
32544,refrigerator,3938
32545,refrigerator,16340
32546,dishwasher,2431
32547,refrigerator,108
32548,kitchen_outlets,4224
32549,refrigerator,117
32550,refrigerator,54
32551,refrigerator,91
32552,refrigerator,144
32553,refrigerator,81
32554,refrigerator,88
32555,refrigerator,175
32556,refrigerator,77
32557,refrigerator,77
32558,refrigerator,153
32559,washer_dryer,63
32560,refrigerator,72
32561,refrigerator,70
32562,refrigerator,162
32563,refrigerator,66
32564,refrigerator,150
32565,kitchen_outlets,4244
32566,refrigerator,90
32567,dishwasher,56
32568,dishwasher,756
32569,dishwasher,17680
32570,dishwasher,84
32571,refrigerator,54
32572,refrigerator,50
32573,refrigerator,36
32574,dishwasher,774
32575,dishwasher,1060
32576,dishwasher,5460
32577,dishwasher,1035
32578,dishwasher,22880
32579,dishwasher,3162
32580,dishwasher,3248
