id,label,area
32298,residuals,43170
32299,refrigerator,2790
32300,refrigerator,2444
32301,lighting,8646
32302,kitchen_outlets,2650
32303,refrigerator,2172
32304,refrigerator,2576
32305,refrigerator,2232
32306,dishwasher,770
32307,dishwasher,4812
32308,refrigerator,2379
32309,refrigerator,4094
32310,refrigerator,2184
32311,refrigerator,3458
32312,refrigerator,2208
32313,lighting,1100
32314,refrigerator,7371
32315,refrigerator,4032
32316,refrigerator,2520
32317,washer_dryer,89760
32318,refrigerator,2790
32319,refrigerator,2405
32320,microwave,180
32321,refrigerator,55
32322,washer_dryer,406
32323,washer_dryer,81964
32324,refrigerator,2640
32325,refrigerator,77
32326,refrigerator,60
32327,refrigerator,44
32328,refrigerator,2685
32329,dishwasher,17388
32330,refrigerator,45
32331,refrigerator,171
32332,refrigerator,50
32333,refrigerator,108
32334,refrigerator,45
32335,lighting,204
32336,refrigerator,88
32337,refrigerator,3390
32338,refrigerator,130
32339,refrigerator,90
32340,washer_dryer,324
32341,refrigerator,48
32342,refrigerator,45
32343,microwave,10262
32344,refrigerator,3077
32345,washer_dryer,60536
32346,washer_dryer,29821
32347,refrigerator,3540
32348,washer_dryer,1898
32349,refrigerator,60
32350,washer_dryer,25220
32351,dishwasher,108
32352,microwave,495
32353,refrigerator,665
32354,refrigerator,80
32355,refrigerator,40
32356,washer_dryer,121
32357,refrigerator,45
32358,washer_dryer,135
32359,washer_dryer,182
32360,washer_dryer,55
32361,refrigerator,117
32362,refrigerator,2196
32363,refrigerator,756
32364,dishwasher,1158
32365,microwave,468
32366,dishwasher,20976
32367,washer_dryer,255
32368,washer_dryer,10096
32369,dishwasher,28941
32370,refrigerator,1392
32371,microwave,240
32372,refrigerator,36
32373,microwave,285
