id,label,area
31896,residuals,11512
31897,refrigerator,925
31898,kitchen_outlets,4232
31899,refrigerator,3366
31900,refrigerator,4475
31901,washer_dryer,210
31902,bathroom_gfi,11081
31903,refrigerator,4004
31904,refrigerator,4779
31905,refrigerator,3948
31906,lighting,2800
31907,refrigerator,3348
31908,refrigerator,3402
31909,refrigerator,3348
31910,lighting,7744
31911,refrigerator,3094
31912,lighting,2208
31913,refrigerator,1850
31914,refrigerator,70
31915,refrigerator,228
31916,refrigerator,4706
31917,washer_dryer,1732
31918,bathroom_gfi,44
31919,washer_dryer,210
31920,refrigerator,288
31921,refrigerator,54
31922,oven,12165
31923,lighting,16416
31924,refrigerator,63
31925,refrigerator,54
31926,refrigerator,104
31927,refrigerator,342
31928,refrigerator,3145
31929,lighting,81
31930,refrigerator,100
31931,refrigerator,63
31932,refrigerator,45
31933,refrigerator,81
31934,washer_dryer,1976
31935,refrigerator,1792
31936,washer_dryer,2020
31937,refrigerator,90
31938,refrigerator,490
31939,lighting,1212
31940,refrigerator,3026
31941,refrigerator,70
31942,refrigerator,3906
31943,refrigerator,3580
31944,refrigerator,3700
31945,refrigerator,2460
31946,refrigerator,54
31947,refrigerator,153
31948,refrigerator,72
31949,refrigerator,70
31950,refrigerator,45
