id,label,area
2397,residuals,8634
2398,refrigerator,3654
2399,refrigerator,3780
2400,refrigerator,3822
2401,refrigerator,3850
2402,refrigerator,3162
2403,refrigerator,6697
2404,refrigerator,3938
2405,refrigerator,5040
2406,dishwasher,522
2407,dishwasher,1295
2408,dishwasher,4668
2409,dishwasher,3900
2410,refrigerator,3894
2411,refrigerator,3580
2412,refrigerator,3780
2413,refrigerator,3801
2414,refrigerator,3801
2415,refrigerator,4575
2416,refrigerator,4004
2417,refrigerator,3982
2418,refrigerator,144
2419,refrigerator,72
2420,refrigerator,63
2421,refrigerator,153
2422,refrigerator,66
2423,refrigerator,150
2424,refrigerator,81
2425,refrigerator,90
2426,refrigerator,3248
2427,refrigerator,10266
2428,dishwasher,5525
2429,dishwasher,776
2430,refrigerator,4293
2431,dishwasher,72
2432,dishwasher,36
2433,refrigerator,100
2434,refrigerator,60
2435,refrigerator,84
2436,refrigerator,88
2437,refrigerator,81
2438,refrigerator,80
2439,refrigerator,54
2440,refrigerator,77
2441,refrigerator,45
2442,refrigerator,36
2443,refrigerator,270
2444,dishwasher,315
2445,dishwasher,12116
2446,dishwasher,5184
2447,refrigerator,120
2448,dishwasher,54
2449,dishwasher,14320
2450,refrigerator,100
2451,refrigerator,36
2452,residuals,8634
2453,refrigerator,4450
2454,refrigerator,3894
2455,refrigerator,3600
2456,refrigerator,3780
2457,dishwasher,3360
2458,dishwasher,4728
2459,refrigerator,3801
2460,refrigerator,4575
2461,refrigerator,4004
2462,refrigerator,3982
2463,refrigerator,3654
2464,refrigerator,3780
2465,refrigerator,3801
2466,refrigerator,3850
2467,refrigerator,3162
2468,refrigerator,6697
2469,refrigerator,3938
2470,refrigerator,5040
2471,refrigerator,9063
2472,refrigerator,99
2473,refrigerator,110
2474,refrigerator,45
2475,refrigerator,84
2476,dishwasher,1232
2477,dishwasher,12710
2478,dishwasher,112
2479,refrigerator,81
2480,refrigerator,72
2481,refrigerator,54
2482,refrigerator,77
2483,refrigerator,144
2484,refrigerator,72
2485,refrigerator,70
2486,refrigerator,153
2487,refrigerator,66
2488,refrigerator,150
2489,refrigerator,81
2490,refrigerator,90
2491,refrigerator,3262
2492,refrigerator,450
2493,dishwasher,676
2494,refrigerator,644
2495,refrigerator,45
2496,refrigerator,36
2497,refrigerator,270
2498,dishwasher,480
2499,dishwasher,15984
2500,refrigerator,120
2501,dishwasher,25259
2502,refrigerator,1140
2503,refrigerator,1800
2504,dishwasher,108
2505,residuals,8634
2506,refrigerator,3600
2507,refrigerator,3780
2508,refrigerator,1000
2509,dishwasher,4728
2510,refrigerator,4575
2511,refrigerator,4004
2512,refrigerator,3982
2513,refrigerator,3654
2514,refrigerator,3801
2515,refrigerator,3612
2516,refrigerator,3850
2517,refrigerator,3162
2518,refrigerator,6697
2519,refrigerator,3938
2520,refrigerator,5040
2521,refrigerator,9063
2522,refrigerator,4450
2523,refrigerator,3009
2524,refrigerator,45
2525,refrigerator,84
2526,refrigerator,4950
2527,dishwasher,19964
2528,refrigerator,72
2529,refrigerator,54
2530,refrigerator,77
2531,refrigerator,144
2532,refrigerator,81
2533,refrigerator,153
2534,refrigerator,153
2535,refrigerator,72
2536,refrigerator,150
2537,refrigerator,81
2538,refrigerator,90
2539,refrigerator,3248
2540,refrigerator,500
2541,refrigerator,99
2542,refrigerator,100
2543,refrigerator,144
2544,dishwasher,350
2545,dishwasher,688
2546,refrigerator,45
2547,refrigerator,63
2548,refrigerator,36
2549,refrigerator,243
2550,refrigerator,54
2551,dishwasher,31115
2552,dishwasher,17320
2553,refrigerator,120
2554,dishwasher,320
2555,refrigerator,2907
2556,dishwasher,260
2557,refrigerator,99
2558,dishwasher,171
2559,refrigerator,72
2560,dishwasher,132
2561,refrigerator,65
2562,residuals,8634
2563,refrigerator,9231
2564,refrigerator,4450
2565,refrigerator,3894
2566,refrigerator,3600
2567,refrigerator,3780
2568,refrigerator,3801
2569,refrigerator,3801
2570,refrigerator,4575
2571,refrigerator,3325
2572,dishwasher,4728
2573,refrigerator,3982
2574,refrigerator,3654
2575,refrigerator,3780
2576,refrigerator,3801
2577,refrigerator,3850
2578,refrigerator,3162
2579,refrigerator,6697
2580,refrigerator,3938
2581,refrigerator,5040
2582,refrigerator,250
2583,refrigerator,99
2584,refrigerator,100
2585,refrigerator,45
2586,refrigerator,84
2587,refrigerator,88
2588,refrigerator,81
2589,refrigerator,81
2590,dishwasher,1225
2591,dishwasher,11808
2592,dishwasher,112
2593,refrigerator,77
2594,refrigerator,144
2595,refrigerator,72
2596,refrigerator,70
2597,refrigerator,153
2598,refrigerator,66
2599,refrigerator,150
2600,refrigerator,81
2601,refrigerator,90
2602,refrigerator,3248
2603,refrigerator,100
2604,dishwasher,1248
2605,dishwasher,952
2606,refrigerator,45
2607,refrigerator,36
2608,dishwasher,8928
