id,label,area
12942,residuals,1439
12943,washer_dryer,117855
12944,bathroom_gfi,6316
12945,washer_dryer,17568
12946,washer_dryer,222
12947,washer_dryer,95
12948,washer_dryer,992
12949,washer_dryer,209
12950,residuals,1439
12951,bathroom_gfi,108
12952,washer_dryer,10996
12953,washer_dryer,600
12954,bathroom_gfi,9660
12955,washer_dryer,117225
12956,washer_dryer,259
12957,washer_dryer,95
12958,washer_dryer,992
12959,washer_dryer,209
12960,residuals,1439
12961,washer_dryer,117855
12962,bathroom_gfi,6380
12963,washer_dryer,10996
12964,washer_dryer,222
12965,washer_dryer,95
12966,washer_dryer,992
12967,washer_dryer,209
12968,residuals,1439
12969,washer_dryer,10996
12970,bathroom_gfi,55
12971,washer_dryer,117855
12972,washer_dryer,222
12973,washer_dryer,95
12974,washer_dryer,992
12975,washer_dryer,228
12976,residuals,1439
12977,bathroom_gfi,108
12978,washer_dryer,10996
12979,bathroom_gfi,9660
12980,washer_dryer,117855
12981,washer_dryer,222
12982,washer_dryer,95
12983,washer_dryer,992
12984,washer_dryer,209
12985,residuals,1439
12986,bathroom_gfi,6316
12987,washer_dryer,144
12988,washer_dryer,40830
12989,washer_dryer,9816
12990,washer_dryer,99
12991,residuals,1439
12992,bathroom_gfi,108
12993,washer_dryer,114
12994,bathroom_gfi,9660
12995,washer_dryer,40830
12996,washer_dryer,99
12997,residuals,1439
12998,bathroom_gfi,6380
12999,washer_dryer,114
13000,washer_dryer,40830
13001,washer_dryer,99
13002,residuals,0
13003,bathroom_gfi,60
13004,washer_dryer,133
13005,washer_dryer,40830
13006,washer_dryer,99
13007,residuals,1439
13008,bathroom_gfi,108
13009,bathroom_gfi,30799
13010,washer_dryer,16605
13011,washer_dryer,108
13012,residuals,1439
13013,bathroom_gfi,6316
13014,washer_dryer,51946
13015,washer_dryer,132
13016,residuals,1439
13017,bathroom_gfi,108
13018,washer_dryer,51946
13019,bathroom_gfi,9660
13020,washer_dryer,132
13021,residuals,1439
13022,washer_dryer,51946
13023,bathroom_gfi,6380
13024,washer_dryer,132
13025,residuals,1439
13026,washer_dryer,21968
13027,bathroom_gfi,55
13028,washer_dryer,24606
13029,residuals,1439
13030,washer_dryer,51946
13031,bathroom_gfi,108
13032,bathroom_gfi,9660
13033,washer_dryer,132
13034,residuals,1439
13035,washer_dryer,62238
13036,washer_dryer,29964
13037,washer_dryer,17468
13038,washer_dryer,83979
13039,washer_dryer,27040
13040,bathroom_gfi,6316
13041,washer_dryer,89727
13042,washer_dryer,135
13043,washer_dryer,196
13044,washer_dryer,189
13045,washer_dryer,297
13046,washer_dryer,132
13047,residuals,1439
13048,bathroom_gfi,9660
13049,washer_dryer,89727
13050,bathroom_gfi,108
13051,washer_dryer,64944
13052,washer_dryer,29964
13053,washer_dryer,10896
13054,washer_dryer,84196
13055,washer_dryer,27040
13056,washer_dryer,324
13057,washer_dryer,135
13058,washer_dryer,196
13059,washer_dryer,48
13060,washer_dryer,121
13061,residuals,1439
13062,washer_dryer,89727
13063,washer_dryer,62238
13064,washer_dryer,29964
13065,washer_dryer,10896
13066,washer_dryer,83979
13067,washer_dryer,27040
13068,bathroom_gfi,6380
13069,washer_dryer,297
13070,washer_dryer,135
13071,washer_dryer,196
13072,washer_dryer,189
13073,washer_dryer,132
13074,residuals,1439
13075,washer_dryer,62238
13076,washer_dryer,29964
13077,washer_dryer,10896
13078,washer_dryer,83979
13079,washer_dryer,27040
13080,bathroom_gfi,440
13081,washer_dryer,135
13082,washer_dryer,196
13083,washer_dryer,189
13084,washer_dryer,89331
13085,washer_dryer,297
13086,washer_dryer,156
13087,residuals,1439
13088,bathroom_gfi,9660
13089,washer_dryer,92446
13090,washer_dryer,62238
13091,washer_dryer,29964
13092,washer_dryer,10896
13093,washer_dryer,83979
13094,washer_dryer,27040
13095,bathroom_gfi,319
13096,washer_dryer,135
13097,washer_dryer,196
13098,washer_dryer,189
13099,bathroom_gfi,216
13100,residuals,1439
13101,washer_dryer,103116
13102,washer_dryer,13320
13103,bathroom_gfi,6316
13104,residuals,1439
13105,washer_dryer,108
13106,bathroom_gfi,9660
13107,washer_dryer,103116
13108,washer_dryer,13320
13109,bathroom_gfi,108
13110,residuals,1439
13111,bathroom_gfi,6380
13112,washer_dryer,103116
13113,washer_dryer,13320
13114,residuals,1439
13115,washer_dryer,103116
13116,washer_dryer,13320
13117,bathroom_gfi,55
13118,bathroom_gfi,70
13119,residuals,1439
13120,washer_dryer,103116
13121,washer_dryer,13320
13122,bathroom_gfi,9660
13123,bathroom_gfi,108
