id,label,area
3661,residuals,10073
3662,refrigerator,2775
3663,refrigerator,2760
3664,refrigerator,2960
3665,refrigerator,2775
3666,refrigerator,2976
3667,refrigerator,2760
3668,refrigerator,3312
3669,refrigerator,2912
3670,refrigerator,5952
3671,refrigerator,3477
3672,refrigerator,3094
3673,refrigerator,2976
3674,refrigerator,3179
3675,refrigerator,2960
3676,refrigerator,2715
3677,kitchen_outlets,4332
3678,refrigerator,2700
3679,refrigerator,2760
3680,refrigerator,4836
3681,refrigerator,5792
3682,refrigerator,3553
3683,refrigerator,2960
3684,refrigerator,45
3685,refrigerator,70
3686,refrigerator,80
3687,refrigerator,84
3688,refrigerator,50
3689,refrigerator,72
3690,refrigerator,90
3691,refrigerator,120
3692,refrigerator,153
3693,refrigerator,90
3694,refrigerator,108
3695,refrigerator,54
3696,refrigerator,60
3697,refrigerator,63
3698,refrigerator,72
3699,refrigerator,96
3700,refrigerator,54
3701,refrigerator,45
3702,refrigerator,3705
3703,refrigerator,225
3704,refrigerator,45
3705,refrigerator,63
3706,refrigerator,80
3707,refrigerator,100
3708,residuals,10073
3709,refrigerator,1281
3710,refrigerator,2760
3711,refrigerator,3312
3712,refrigerator,2944
3713,refrigerator,5580
3714,refrigerator,3477
3715,refrigerator,3094
3716,refrigerator,2960
3717,refrigerator,3179
3718,refrigerator,2912
3719,refrigerator,2715
3720,refrigerator,2730
3721,refrigerator,2760
3722,refrigerator,4836
3723,refrigerator,5792
3724,refrigerator,3553
3725,refrigerator,2960
3726,refrigerator,2775
3727,refrigerator,2760
3728,refrigerator,2944
3729,refrigerator,2820
3730,refrigerator,1379
3731,refrigerator,72
3732,refrigerator,90
3733,refrigerator,70
3734,refrigerator,153
3735,refrigerator,90
3736,refrigerator,108
3737,refrigerator,63
3738,refrigerator,54
3739,refrigerator,88
3740,refrigerator,72
3741,kitchen_outlets,90
3742,refrigerator,54
3743,refrigerator,45
3744,refrigerator,3705
3745,refrigerator,225
3746,refrigerator,45
3747,refrigerator,63
3748,refrigerator,54
3749,refrigerator,70
3750,refrigerator,88
3751,refrigerator,45
3752,refrigerator,80
3753,kitchen_outlets,4232
3754,refrigerator,100
3755,residuals,10073
3756,refrigerator,724
3757,refrigerator,2912
3758,refrigerator,2715
3759,refrigerator,2700
3760,refrigerator,2745
3761,refrigerator,4836
3762,refrigerator,5792
3763,refrigerator,3553
3764,refrigerator,2960
3765,refrigerator,2775
3766,refrigerator,2760
3767,refrigerator,2944
3768,refrigerator,2775
3769,refrigerator,2976
3770,refrigerator,2760
3771,refrigerator,3312
3772,refrigerator,2944
3773,refrigerator,5580
3774,refrigerator,3477
3775,refrigerator,3094
3776,refrigerator,2960
3777,refrigerator,2068
3778,refrigerator,88
3779,refrigerator,81
3780,refrigerator,96
3781,refrigerator,70
3782,refrigerator,45
3783,refrigerator,3705
3784,refrigerator,225
3785,refrigerator,45
3786,refrigerator,63
3787,refrigerator,45
3788,refrigerator,70
3789,refrigerator,88
3790,kitchen_outlets,7658
3791,refrigerator,50
3792,refrigerator,72
3793,refrigerator,90
3794,refrigerator,70
3795,refrigerator,153
3796,refrigerator,90
3797,refrigerator,108
3798,refrigerator,63
3799,refrigerator,54
3800,refrigerator,100
3801,refrigerator,80
3802,residuals,10073
3803,refrigerator,2960
3804,refrigerator,3179
3805,refrigerator,2912
3806,refrigerator,2715
3807,refrigerator,2700
3808,refrigerator,2760
3809,refrigerator,4836
3810,refrigerator,5792
3811,refrigerator,3553
3812,refrigerator,2960
3813,refrigerator,2775
3814,refrigerator,2760
3815,refrigerator,2944
3816,refrigerator,2820
3817,refrigerator,2976
3818,refrigerator,2760
3819,refrigerator,3312
3820,refrigerator,2944
3821,refrigerator,5580
3822,refrigerator,3515
3823,refrigerator,3094
3824,refrigerator,63
3825,refrigerator,54
3826,refrigerator,88
3827,refrigerator,72
3828,refrigerator,96
3829,refrigerator,54
3830,refrigerator,45
3831,refrigerator,3705
3832,refrigerator,225
3833,refrigerator,45
3834,refrigerator,63
3835,refrigerator,45
3836,refrigerator,70
3837,refrigerator,88
3838,refrigerator,45
3839,refrigerator,50
3840,refrigerator,72
3841,refrigerator,99
3842,refrigerator,70
3843,refrigerator,153
3844,kitchen_outlets,56
3845,refrigerator,108
3846,refrigerator,100
3847,refrigerator,80
3848,kitchen_outlets,4308
3849,residuals,10073
3850,refrigerator,2820
3851,refrigerator,2992
3852,refrigerator,2760
3853,refrigerator,3312
3854,refrigerator,2944
3855,refrigerator,5580
3856,refrigerator,3477
3857,refrigerator,3094
3858,refrigerator,2960
3859,refrigerator,3179
3860,refrigerator,2912
3861,refrigerator,2715
3862,refrigerator,2700
3863,refrigerator,2760
3864,refrigerator,4836
3865,refrigerator,5824
3866,refrigerator,3553
3867,refrigerator,2960
3868,refrigerator,2775
3869,kitchen_outlets,5435
3870,refrigerator,2760
3871,refrigerator,2992
3872,refrigerator,45
3873,refrigerator,45
3874,refrigerator,72
3875,refrigerator,90
3876,refrigerator,70
3877,refrigerator,153
3878,refrigerator,90
3879,refrigerator,108
3880,refrigerator,63
3881,refrigerator,54
3882,refrigerator,88
3883,refrigerator,81
3884,refrigerator,96
3885,refrigerator,54
3886,refrigerator,45
3887,refrigerator,3705
3888,refrigerator,216
3889,refrigerator,45
3890,refrigerator,63
3891,refrigerator,45
3892,refrigerator,70
3893,refrigerator,63
3894,refrigerator,80
3895,refrigerator,90
3896,residuals,10073
3897,refrigerator,3822
3898,kitchen_outlets,4186
3899,refrigerator,3325
3900,refrigerator,3580
3901,refrigerator,3600
3902,refrigerator,3458
3903,refrigerator,3382
3904,refrigerator,3276
3905,refrigerator,2832
3906,refrigerator,3366
3907,refrigerator,3680
3908,refrigerator,6195
3909,refrigerator,3420
3910,refrigerator,3258
3911,refrigerator,3520
3912,refrigerator,3633
3913,refrigerator,54
3914,refrigerator,60
3915,kitchen_outlets,3588
3916,refrigerator,99
3917,refrigerator,99
3918,refrigerator,80
3919,refrigerator,70
3920,refrigerator,96
3921,refrigerator,40
3922,refrigerator,100
3923,refrigerator,81
3924,refrigerator,72
3925,refrigerator,189
3926,refrigerator,63
3927,refrigerator,104
3928,refrigerator,132
3929,refrigerator,162
3930,refrigerator,36
3931,refrigerator,120
3932,refrigerator,45
3933,residuals,10073
3934,refrigerator,3366
3935,refrigerator,3680
3936,kitchen_outlets,4272
3937,refrigerator,6195
3938,refrigerator,3420
3939,refrigerator,3150
3940,refrigerator,3520
3941,refrigerator,3822
3942,refrigerator,3822
3943,refrigerator,3640
3944,refrigerator,3325
3945,refrigerator,3580
3946,refrigerator,3600
3947,refrigerator,3287
3948,refrigerator,3382
3949,refrigerator,3276
3950,refrigerator,2832
3951,refrigerator,81
3952,refrigerator,72
3953,refrigerator,189
3954,refrigerator,63
3955,refrigerator,108
3956,refrigerator,132
3957,refrigerator,54
3958,refrigerator,54
3959,refrigerator,60
3960,refrigerator,99
3961,refrigerator,99
3962,refrigerator,80
3963,refrigerator,135
3964,refrigerator,96
3965,refrigerator,40
3966,refrigerator,100
3967,refrigerator,110
3968,refrigerator,36
3969,refrigerator,36
3970,refrigerator,45
3971,residuals,10073
3972,refrigerator,3822
3973,refrigerator,3822
3974,refrigerator,3480
3975,refrigerator,3325
3976,refrigerator,3600
3977,refrigerator,3600
3978,refrigerator,3287
3979,refrigerator,3382
3980,refrigerator,3276
3981,refrigerator,2848
3982,refrigerator,3204
3983,kitchen_outlets,5440
3984,refrigerator,3680
3985,refrigerator,6195
3986,refrigerator,3420
3987,refrigerator,3150
3988,refrigerator,2816
3989,refrigerator,54
3990,refrigerator,54
