id,label,area
2081,residuals,0
2082,oven,45
2083,washer_dryer,114
2084,oven,9656
2085,oven,66
2086,washer_dryer,40860
2087,washer_dryer,108
2088,residuals,0
2089,oven,45
2090,washer_dryer,51946
2091,oven,9656
2092,oven,66
2093,washer_dryer,132
2094,residuals,0
2095,washer_dryer,80670
2096,washer_dryer,63984
2097,oven,9656
2098,oven,66
2099,washer_dryer,34983
2100,washer_dryer,198
2101,washer_dryer,171
2102,washer_dryer,54
2103,washer_dryer,256
2104,washer_dryer,36
2105,residuals,0
2106,washer_dryer,62238
2107,oven,9656
2108,oven,66
2109,residuals,0
2110,oven,45
2111,washer_dryer,114853
2112,oven,9656
2113,oven,66
2114,washer_dryer,60
2115,washer_dryer,63
2116,residuals,0
2117,washer_dryer,114
2118,oven,12205
2119,washer_dryer,40830
2120,washer_dryer,99
2121,residuals,0
2122,washer_dryer,51946
2123,oven,12205
2124,washer_dryer,132
2125,residuals,0
2126,oven,12205
2127,washer_dryer,63984
2128,washer_dryer,121095
2129,washer_dryer,171
2130,washer_dryer,168
2131,washer_dryer,232
2132,washer_dryer,48
2133,residuals,0
2134,oven,12205
2135,washer_dryer,62238
2136,residuals,0
2137,washer_dryer,98642
2138,oven,12205
2139,washer_dryer,10736
2140,washer_dryer,234
2141,residuals,0
2142,oven,14664
2143,washer_dryer,114
2144,washer_dryer,40830
2145,washer_dryer,99
2146,residuals,0
2147,oven,14664
2148,washer_dryer,51946
2149,washer_dryer,132
2150,residuals,0
2151,oven,14664
2152,washer_dryer,121095
2153,washer_dryer,63984
2154,washer_dryer,168
2155,washer_dryer,171
2156,washer_dryer,232
2157,washer_dryer,48
2158,residuals,0
2159,oven,14664
2160,washer_dryer,62238
2161,residuals,0
2162,washer_dryer,114853
2163,oven,14664
2164,washer_dryer,60
2165,washer_dryer,63
2166,residuals,0
2167,oven,429
2168,oven,120
2169,washer_dryer,43632
2170,washer_dryer,24
2171,residuals,0
2172,washer_dryer,54780
2173,oven,429
2174,residuals,0
2175,washer_dryer,121095
2176,oven,429
2177,washer_dryer,63984
2178,washer_dryer,168
2179,washer_dryer,171
2180,washer_dryer,232
2181,washer_dryer,48
2182,residuals,0
2183,oven,429
2184,washer_dryer,62238
2185,residuals,0
2186,washer_dryer,114853
2187,oven,429
2188,washer_dryer,60
2189,washer_dryer,63
2190,residuals,0
2191,oven,44
2192,washer_dryer,216
2193,washer_dryer,40905
2194,washer_dryer,81
2195,residuals,0
2196,washer_dryer,51946
2197,oven,44
2198,washer_dryer,132
2199,residuals,0
2200,washer_dryer,121095
2201,oven,44
2202,washer_dryer,63984
2203,washer_dryer,168
2204,washer_dryer,171
2205,washer_dryer,232
2206,washer_dryer,48
2207,residuals,0
2208,oven,44
2209,washer_dryer,62238
2210,residuals,0
2211,washer_dryer,114853
2212,oven,44
2213,washer_dryer,60
2214,washer_dryer,63
