id,label,area
4741,residuals,11512
4742,refrigerator,3738
4743,refrigerator,4232
4744,refrigerator,4092
4745,refrigerator,4048
4746,lighting,6765
4747,refrigerator,4500
4748,lighting,18632
4749,refrigerator,3258
4750,refrigerator,3864
4751,lighting,130
4752,refrigerator,3843
4753,refrigerator,153
4754,refrigerator,72
4755,refrigerator,45
4756,refrigerator,100
4757,refrigerator,4650
4758,refrigerator,154
4759,refrigerator,3810
4760,refrigerator,7611
4761,refrigerator,4320
4762,refrigerator,4347
4763,refrigerator,4136
4764,lighting,6438
4765,refrigerator,81
4766,refrigerator,70
4767,refrigerator,72
4768,refrigerator,50
4769,lighting,40
4770,lighting,600
4771,refrigerator,420
4772,refrigerator,171
4773,lighting,100
4774,lighting,80
4775,refrigerator,2163
4776,lighting,5775
4777,refrigerator,180
4778,refrigerator,76
4779,refrigerator,99
4780,refrigerator,40
4781,lighting,729
4782,residuals,8634
4783,refrigerator,3738
4784,lighting,5568
4785,refrigerator,3885
4786,refrigerator,3885
4787,refrigerator,3990
4788,lighting,765
4789,lighting,195
4790,refrigerator,4255
4791,refrigerator,4301
4792,lighting,21520
4793,lighting,174
4794,refrigerator,4070
4795,refrigerator,153
4796,lighting,1088
4797,refrigerator,77
4798,refrigerator,80
4799,refrigerator,50
4800,refrigerator,72
4801,refrigerator,50
4802,refrigerator,3058
4803,refrigerator,4272
4804,refrigerator,4320
4805,refrigerator,4170
4806,refrigerator,7826
4807,refrigerator,4416
4808,refrigerator,4255
4809,refrigerator,80
4810,refrigerator,40
4811,refrigerator,392
4812,refrigerator,150
4813,refrigerator,108
4814,refrigerator,150
4815,refrigerator,140
4816,refrigerator,207
4817,refrigerator,99
4818,refrigerator,81
4819,refrigerator,1116
4820,refrigerator,77
4821,refrigerator,108
4822,residuals,11512
4823,lighting,20631
4824,refrigerator,4160
4825,refrigerator,7783
4826,lighting,3608
4827,refrigerator,4200
4828,refrigerator,4232
4829,refrigerator,4026
4830,refrigerator,3696
4831,refrigerator,3222
4832,refrigerator,3654
4833,lighting,4940
4834,refrigerator,4255
4835,refrigerator,4114
4836,refrigerator,4114
4837,refrigerator,4117
4838,refrigerator,4320
4839,refrigerator,216
4840,lighting,6498
4841,refrigerator,190
4842,refrigerator,100
4843,refrigerator,80
4844,refrigerator,153
4845,refrigerator,108
4846,refrigerator,162
4847,refrigerator,3864
4848,refrigerator,3128
4849,refrigerator,80
4850,refrigerator,50
4851,refrigerator,54
4852,refrigerator,135
4853,refrigerator,154
4854,refrigerator,108
4855,lighting,713
4856,refrigerator,72
4857,refrigerator,40
4858,refrigerator,77
4859,lighting,72
4860,lighting,50
4861,refrigerator,44
4862,lighting,117
4863,residuals,10073
4864,lighting,27360
4865,lighting,3655
4866,refrigerator,3675
