id,label,area
11224,residuals,0
11225,washer_dryer,160
11226,washer_dryer,175
11227,kitchen_outlets,7735
11228,washer_dryer,3384
11229,washer_dryer,2910
11230,washer_dryer,4788
11231,washer_dryer,2334
11232,washer_dryer,630
11233,washer_dryer,304
11234,washer_dryer,460
11235,residuals,0
11236,washer_dryer,200
11237,kitchen_outlets,7735
11238,washer_dryer,5775
11239,washer_dryer,2118
11240,washer_dryer,368
11241,washer_dryer,80
11242,residuals,0
11243,kitchen_outlets,7735
11244,washer_dryer,161
11245,washer_dryer,5200
11246,washer_dryer,2658
11247,washer_dryer,483
11248,washer_dryer,332
11249,residuals,0
11250,kitchen_outlets,7735
11251,washer_dryer,200
11252,washer_dryer,5775
11253,washer_dryer,2118
11254,washer_dryer,368
11255,washer_dryer,80
11256,residuals,0
11257,kitchen_outlets,7735
11258,washer_dryer,200
11259,washer_dryer,232
11260,washer_dryer,5614
11261,washer_dryer,2130
11262,washer_dryer,5390
11263,washer_dryer,2322
11264,washer_dryer,508
11265,washer_dryer,656
11266,residuals,0
11267,kitchen_outlets,9264
11268,washer_dryer,200
11269,washer_dryer,175
11270,washer_dryer,5264
11271,washer_dryer,2910
11272,washer_dryer,4788
11273,washer_dryer,2334
11274,washer_dryer,1170
11275,washer_dryer,304
11276,washer_dryer,460
11277,residuals,0
11278,kitchen_outlets,9264
11279,washer_dryer,200
11280,washer_dryer,5775
11281,washer_dryer,2118
11282,washer_dryer,368
11283,washer_dryer,80
11284,residuals,0
11285,kitchen_outlets,9264
11286,washer_dryer,161
11287,washer_dryer,5200
11288,washer_dryer,2658
11289,washer_dryer,483
11290,washer_dryer,332
11291,residuals,0
11292,washer_dryer,224
11293,washer_dryer,5775
11294,kitchen_outlets,4950
11295,washer_dryer,368
11296,washer_dryer,80
11297,kitchen_outlets,5916
11298,residuals,0
11299,kitchen_outlets,9264
11300,washer_dryer,200
11301,washer_dryer,232
11302,washer_dryer,5614
11303,washer_dryer,2130
11304,washer_dryer,5390
11305,washer_dryer,2358
11306,washer_dryer,508
11307,washer_dryer,656
