id,label,area
32740,residuals,54682
32741,kitchen_outlets,17433
32742,refrigerator,3276
32743,kitchen_outlets,1870
32744,refrigerator,4628
32745,lighting,40470
32746,refrigerator,50
32747,kitchen_outlets,1180
32748,refrigerator,2700
32749,kitchen_outlets,153
32750,lighting,5142
32751,kitchen_outlets,938
32752,kitchen_outlets,1786
32753,kitchen_outlets,36
32754,microwave,6068
32755,lighting,4112
32756,refrigerator,6086
32757,lighting,144
32758,dishwasher,18018
32759,dishwasher,9200
32760,refrigerator,3363
32761,kitchen_outlets,1157
32762,kitchen_outlets,357
32763,kitchen_outlets,120
32764,kitchen_outlets,315
32765,lighting,3353
32766,refrigerator,3633
32767,lighting,171
32768,microwave,6350
32769,refrigerator,3094
32770,lighting,162
32771,lighting,1736
32772,lighting,279
32773,dishwasher,4620
32774,lighting,110
32775,kitchen_outlets,1196
32776,refrigerator,4320
32777,kitchen_outlets,72
32778,kitchen_outlets,696
32779,lighting,688
32780,kitchen_outlets,72
32781,lighting,216
32782,lighting,672
32783,kitchen_outlets,315
32784,refrigerator,3348
32785,lighting,143
32786,lighting,224
32787,lighting,429
32788,lighting,88
32789,lighting,36
32790,refrigerator,3178
32791,lighting,100
32792,refrigerator,1260
32793,dishwasher,25404
32794,lighting,532
32795,lighting,152
32796,lighting,2058
32797,kitchen_outlets,221
32798,refrigerator,3444
32799,lighting,36
32800,washer_dryer,24525
32801,refrigerator,4026
32802,washer_dryer,21704
32803,refrigerator,2160
32804,kitchen_outlets,2652
32805,refrigerator,2392
32806,kitchen_outlets,459
32807,kitchen_outlets,63
32808,lighting,44
32809,kitchen_outlets,138
32810,microwave,5944
32811,dishwasher,15966
32812,lighting,45
32813,lighting,364
32814,lighting,198
32815,kitchen_outlets,84
32816,kitchen_outlets,168
32817,washer_dryer,50
32818,lighting,70
32819,lighting,96
32820,oven,465
32821,lighting,96
32822,refrigerator,3325
32823,kitchen_outlets,96
32824,refrigerator,3440
32825,lighting,132
32826,kitchen_outlets,121
32827,kitchen_outlets,45
