id,label,area
33116,residuals,46048
33117,lighting,58344
33118,refrigerator,2944
33119,oven,40
33120,refrigerator,2715
33121,bathroom_gfi,6448
33122,refrigerator,2944
33123,refrigerator,3040
33124,refrigerator,5370
33125,refrigerator,2880
33126,refrigerator,3843
33127,refrigerator,3680
33128,lighting,2730
33129,refrigerator,3740
33130,refrigerator,2864
33131,washer_dryer,73440
33132,kitchen_outlets,2184
33133,refrigerator,3420
33134,refrigerator,2775
33135,kitchen_outlets,492
33136,refrigerator,3222
33137,refrigerator,2700
33138,microwave,224
33139,refrigerator,3145
33140,refrigerator,1530
33141,refrigerator,70
33142,refrigerator,90
33143,microwave,11464
33144,refrigerator,162
33145,refrigerator,90
33146,refrigerator,77
33147,refrigerator,40
33148,refrigerator,96
33149,kitchen_outlets,1089
33150,refrigerator,126
33151,refrigerator,72
33152,refrigerator,154
33153,refrigerator,90
33154,refrigerator,81
33155,refrigerator,81
33156,refrigerator,164
33157,refrigerator,60
33158,kitchen_outlets,1972
33159,kitchen_outlets,240
33160,refrigerator,2520
33161,refrigerator,36
33162,refrigerator,45
33163,kitchen_outlets,50
33164,oven,12180
33165,refrigerator,3135
33166,kitchen_outlets,35
33167,refrigerator,99
33168,refrigerator,308
33169,refrigerator,54
