id,label,area
32828,residuals,40292
32829,lighting,960
32830,refrigerator,2379
32831,lighting,3969
32832,refrigerator,378
32833,refrigerator,2184
32834,lighting,810
32835,refrigerator,2090
32836,dishwasher,636
32837,dishwasher,4752
32838,refrigerator,2366
32839,bathroom_gfi,308
32840,refrigerator,1936
32841,refrigerator,2392
32842,refrigerator,2590
32843,washer_dryer,5760
32844,kitchen_outlets,1254
32845,refrigerator,2392
32846,lighting,2817
32847,lighting,4335
32848,lighting,72
32849,refrigerator,2405
32850,refrigerator,2172
32851,refrigerator,63
32852,refrigerator,2208
32853,lighting,4256
32854,oven,140
32855,refrigerator,3213
32856,dishwasher,9936
32857,dishwasher,6235
32858,refrigerator,70
32859,refrigerator,1892
32860,refrigerator,88
32861,refrigerator,70
32862,refrigerator,45
32863,washer_dryer,68526
32864,kitchen_outlets,208
32865,kitchen_outlets,140
32866,refrigerator,63
32867,lighting,13330
32868,refrigerator,2715
32869,lighting,112
32870,bathroom_gfi,9672
32871,refrigerator,2576
32872,lighting,45
32873,refrigerator,2316
32874,refrigerator,2197
32875,dishwasher,1365
32876,dishwasher,672
32877,refrigerator,1519
32878,dishwasher,299
32879,refrigerator,200
32880,oven,2763
32881,lighting,104
32882,lighting,54
32883,oven,70
32884,dishwasher,722
32885,dishwasher,15966
32886,refrigerator,2112
32887,refrigerator,2392
32888,refrigerator,3801
32889,refrigerator,2562
32890,refrigerator,2660
32891,refrigerator,2576
32892,dishwasher,26760
32893,dishwasher,117
32894,refrigerator,45
32895,lighting,60
32896,lighting,90
32897,lighting,72
32898,lighting,40
32899,lighting,60
32900,dishwasher,242
32901,dishwasher,153
