id,label,area
16955,residuals,5756
16956,microwave,5976
16957,bathroom_gfi,11158
16958,microwave,366
16959,microwave,450
16960,oven,48
16961,oven,48
16962,microwave,19409
16963,microwave,60
16964,residuals,7195
16965,microwave,384
16966,microwave,77
16967,bathroom_gfi,11081
16968,microwave,160
16969,oven,99
16970,oven,100
16971,microwave,188
16972,bathroom_gfi,44
16973,residuals,5756
16974,oven,96
16975,microwave,378
16976,microwave,450
16977,bathroom_gfi,11088
16978,oven,440
16979,microwave,5976
16980,oven,17136
16981,microwave,19409
16982,bathroom_gfi,44
16983,microwave,60
16984,residuals,7195
16985,microwave,384
16986,microwave,236
16987,bathroom_gfi,11081
16988,microwave,160
16989,oven,429
16990,bathroom_gfi,44
16991,residuals,5756
16992,microwave,366
16993,microwave,450
16994,oven,48
16995,microwave,5976
16996,bathroom_gfi,6452
16997,microwave,19409
16998,microwave,60
16999,residuals,7195
17000,microwave,384
17001,microwave,236
17002,oven,48
17003,microwave,160
17004,bathroom_gfi,6448
17005,residuals,5756
17006,microwave,360
17007,microwave,4500
17008,oven,60
17009,microwave,5976
17010,bathroom_gfi,380
17011,oven,360
17012,microwave,13948
17013,microwave,8884
17014,bathroom_gfi,6408
17015,microwave,66
17016,residuals,5756
17017,microwave,165
17018,bathroom_gfi,306
17019,oven,440
17020,microwave,396
17021,microwave,236
17022,bathroom_gfi,6316
