id,label,area
16904,residuals,1439
16905,washer_dryer,51946
16906,bathroom_gfi,6360
16907,oven,12205
16908,washer_dryer,132
16909,residuals,1439
16910,bathroom_gfi,6360
16911,washer_dryer,114
16912,oven,12205
16913,washer_dryer,40830
16914,washer_dryer,99
16915,residuals,1439
16916,washer_dryer,51946
16917,bathroom_gfi,6360
16918,oven,9656
16919,oven,66
16920,washer_dryer,132
16921,residuals,1439
16922,oven,45
16923,bathroom_gfi,6360
16924,washer_dryer,171
16925,oven,9656
16926,oven,66
16927,washer_dryer,40785
16928,washer_dryer,99
16929,residuals,1439
16930,oven,12205
16931,washer_dryer,51946
16932,bathroom_gfi,6476
16933,bathroom_gfi,132
16934,residuals,1439
16935,oven,12205
16936,washer_dryer,114
16937,bathroom_gfi,6476
16938,washer_dryer,40830
16939,washer_dryer,99
16940,residuals,1439
16941,oven,45
16942,washer_dryer,51946
16943,bathroom_gfi,36
16944,bathroom_gfi,6476
16945,oven,9656
16946,oven,66
16947,washer_dryer,132
16948,residuals,1439
16949,oven,9656
16950,oven,66
16951,washer_dryer,114
16952,bathroom_gfi,6496
16953,washer_dryer,40830
16954,bathroom_gfi,90
