id,label,area
13320,residuals,7195
13321,refrigerator,1554
13322,refrigerator,4114
13323,refrigerator,3560
13324,refrigerator,406
13325,dishwasher,525
13326,refrigerator,4272
13327,refrigerator,3938
13328,refrigerator,4425
13329,refrigerator,6188
13330,refrigerator,5336
13331,refrigerator,3366
13332,refrigerator,5940
13333,refrigerator,3680
13334,refrigerator,4416
13335,refrigerator,4475
13336,oven,8480
13337,refrigerator,4026
13338,dishwasher,1504
13339,dishwasher,5640
13340,refrigerator,77
13341,refrigerator,144
13342,dishwasher,1656
13343,dishwasher,9522
13344,dishwasher,1768
13345,dishwasher,2048
13346,refrigerator,231
13347,refrigerator,153
13348,refrigerator,220
13349,refrigerator,144
13350,refrigerator,121
13351,refrigerator,80
13352,refrigerator,234
13353,refrigerator,100
13354,oven,204
13355,refrigerator,110
13356,dishwasher,23000
13357,refrigerator,36
13358,dishwasher,8022
13359,dishwasher,6270
13360,dishwasher,5200
13361,dishwasher,4764
13362,refrigerator,54
13363,refrigerator,63
13364,refrigerator,63
13365,refrigerator,80
13366,oven,9800
13367,refrigerator,2900
13368,refrigerator,370
13369,dishwasher,9801
13370,dishwasher,15858
13371,refrigerator,165
13372,dishwasher,20850
13373,dishwasher,90
13374,refrigerator,1536
13375,refrigerator,60
13376,residuals,7195
13377,refrigerator,1424
13378,refrigerator,1665
13379,refrigerator,5336
13380,refrigerator,3366
13381,refrigerator,5940
13382,refrigerator,406
13383,dishwasher,450
13384,refrigerator,4392
13385,refrigerator,4070
13386,refrigerator,4026
13387,refrigerator,3916
13388,refrigerator,4114
13389,refrigerator,3560
13390,refrigerator,3720
13391,oven,9892
13392,refrigerator,4806
13393,refrigerator,3938
13394,refrigerator,2820
13395,dishwasher,1496
13396,refrigerator,5075
13397,refrigerator,132
13398,refrigerator,80
13399,refrigerator,234
13400,dishwasher,1648
13401,dishwasher,9522
13402,dishwasher,1768
13403,dishwasher,2176
13404,refrigerator,208
13405,refrigerator,88
13406,refrigerator,110
13407,refrigerator,160
13408,refrigerator,77
13409,refrigerator,144
13410,refrigerator,66
13411,refrigerator,264
13412,refrigerator,153
13413,refrigerator,63
13414,dishwasher,7140
13415,refrigerator,80
13416,dishwasher,7980
13417,dishwasher,6204
13418,dishwasher,5148
13419,dishwasher,4632
13420,refrigerator,45
13421,refrigerator,36
13422,refrigerator,36
13423,oven,8460
13424,refrigerator,54
13425,dishwasher,21750
13426,refrigerator,333
13427,dishwasher,189
13428,dishwasher,15858
13429,dishwasher,270
13430,dishwasher,20910
13431,dishwasher,9713
13432,dishwasher,140
13433,refrigerator,2057
13434,dishwasher,81
13435,dishwasher,40
13436,residuals,7195
13437,refrigerator,4416
13438,refrigerator,4070
13439,refrigerator,4026
13440,refrigerator,3916
13441,refrigerator,4114
13442,refrigerator,3560
13443,oven,1328
13444,refrigerator,3938
13445,dishwasher,1032
13446,refrigerator,5336
13447,refrigerator,3366
13448,refrigerator,5940
13449,refrigerator,3680
13450,refrigerator,100
13451,refrigerator,88
13452,refrigerator,110
13453,refrigerator,160
13454,refrigerator,77
