id,label,area
15794,residuals,0
15795,washer_dryer,35022
15796,dishwasher,3696
15797,dishwasher,234
15798,dishwasher,4312
15799,oven,12205
15800,dishwasher,6976
15801,dishwasher,1095
15802,dishwasher,6750
15803,dishwasher,18228
15804,dishwasher,84
15805,residuals,0
15806,dishwasher,3696
15807,dishwasher,234
15808,dishwasher,4312
15809,washer_dryer,35022
15810,oven,12205
15811,dishwasher,6976
15812,dishwasher,1095
15813,dishwasher,6750
15814,dishwasher,18228
15815,dishwasher,84
15816,residuals,0
15817,washer_dryer,35022
15818,dishwasher,3696
15819,dishwasher,234
15820,dishwasher,4312
15821,oven,9916
15822,dishwasher,6976
15823,dishwasher,1095
15824,dishwasher,6750
15825,dishwasher,18228
15826,dishwasher,84
15827,residuals,0
15828,washer_dryer,35022
15829,dishwasher,3696
15830,oven,246
15831,dishwasher,4704
15832,dishwasher,6976
15833,dishwasher,1095
15834,dishwasher,7200
15835,dishwasher,18228
15836,oven,9132
15837,dishwasher,84
15838,residuals,0
15839,washer_dryer,62238
15840,washer_dryer,29964
15841,washer_dryer,10896
15842,washer_dryer,83979
15843,oven,12205
15844,washer_dryer,27040
15845,dishwasher,3696
15846,dishwasher,234
15847,dishwasher,4312
15848,washer_dryer,89727
15849,washer_dryer,135
15850,washer_dryer,196
15851,washer_dryer,189
15852,washer_dryer,36
15853,dishwasher,6976
15854,dishwasher,1095
15855,dishwasher,6750
15856,washer_dryer,280
15857,dishwasher,18228
15858,washer_dryer,99
15859,dishwasher,84
15860,residuals,0
15861,washer_dryer,27040
15862,dishwasher,570
15863,dishwasher,4704
15864,washer_dryer,62238
15865,washer_dryer,29964
15866,washer_dryer,10896
15867,washer_dryer,83979
15868,oven,13140
15869,dishwasher,7037
15870,washer_dryer,135
15871,washer_dryer,196
15872,washer_dryer,189
15873,dishwasher,36039
15874,oven,11080
15875,dishwasher,216
15876,washer_dryer,53196
15877,dishwasher,16264
15878,washer_dryer,297
15879,dishwasher,84
15880,washer_dryer,132
15881,residuals,0
15882,washer_dryer,89727
15883,dishwasher,3696
15884,washer_dryer,396
15885,washer_dryer,10896
15886,washer_dryer,83979
15887,washer_dryer,27040
15888,washer_dryer,297
15889,dishwasher,6976
15890,dishwasher,1095
15891,dishwasher,22230
15892,washer_dryer,189
15893,washer_dryer,132
15894,oven,9908
15895,dishwasher,30932
15896,washer_dryer,25586
15897,dishwasher,84
15898,washer_dryer,37260
15899,washer_dryer,1944
15900,washer_dryer,2340
15901,washer_dryer,135
15902,residuals,0
15903,washer_dryer,46172
15904,dishwasher,3696
15905,dishwasher,348
15906,oven,9916
15907,washer_dryer,89727
15908,washer_dryer,62238
15909,washer_dryer,29964
15910,washer_dryer,10896
15911,washer_dryer,32604
15912,dishwasher,6976
15913,dishwasher,1095
15914,dishwasher,11025
15915,washer_dryer,297
15916,washer_dryer,135
15917,washer_dryer,196
15918,washer_dryer,44
15919,dishwasher,18228
15920,dishwasher,3657
15921,washer_dryer,132
15922,dishwasher,84
15923,washer_dryer,588
15924,washer_dryer,24959
15925,washer_dryer,964
