id,label,area
21228,residuals,15829
21229,refrigerator,4888
21230,lighting,41040
21231,lighting,8840
21232,refrigerator,3553
21233,refrigerator,5760
21234,refrigerator,5549
21235,refrigerator,4706
21236,refrigerator,4255
21237,microwave,160
21238,refrigerator,4092
21239,refrigerator,3906
21240,refrigerator,72
21241,refrigerator,3495
21242,refrigerator,7560
21243,refrigerator,4255
21244,refrigerator,3660
21245,refrigerator,3938
21246,refrigerator,3906
21247,microwave,396
21248,microwave,240
21249,refrigerator,3872
21250,lighting,9021
21251,refrigerator,207
21252,refrigerator,270
21253,refrigerator,200
21254,refrigerator,90
21255,refrigerator,88
21256,refrigerator,63
21257,lighting,297
21258,refrigerator,121
21259,lighting,110
21260,refrigerator,144
21261,lighting,72
21262,lighting,187
21263,lighting,6308
21264,refrigerator,80
21265,refrigerator,72
21266,refrigerator,55
21267,lighting,153
21268,lighting,54
21269,lighting,50
21270,refrigerator,672
21271,refrigerator,2444
21272,lighting,50
21273,refrigerator,121
21274,refrigerator,36
21275,residuals,15829
21276,lighting,4187
21277,lighting,13572
21278,refrigerator,3145
21279,refrigerator,4117
21280,refrigerator,3553
21281,refrigerator,5760
21282,refrigerator,5611
21283,refrigerator,4784
21284,lighting,47795
21285,refrigerator,3916
21286,refrigerator,3885
21287,microwave,160
21288,lighting,850
21289,refrigerator,72
21290,refrigerator,135
21291,refrigerator,207
21292,refrigerator,234
21293,refrigerator,117
21294,microwave,1624
21295,refrigerator,4092
21296,refrigerator,3717
21297,refrigerator,4888
21298,refrigerator,7896
21299,refrigerator,4278
21300,refrigerator,3680
21301,refrigerator,160
21302,refrigerator,72
21303,refrigerator,3066
21304,refrigerator,50
21305,refrigerator,70
21306,refrigerator,72
21307,refrigerator,36
21308,refrigerator,1311
21309,refrigerator,88
21310,refrigerator,162
21311,refrigerator,54
21312,refrigerator,3480
21313,refrigerator,216
21314,refrigerator,110
21315,refrigerator,90
21316,refrigerator,54
21317,refrigerator,144
21318,refrigerator,352
21319,refrigerator,45
21320,lighting,45
21321,lighting,36
21322,refrigerator,207
21323,refrigerator,90
21324,residuals,15829
21325,refrigerator,3330
21326,refrigerator,3515
21327,refrigerator,2960
21328,refrigerator,5673
21329,refrigerator,6732
21330,lighting,41040
21331,lighting,8084
21332,refrigerator,3312
21333,refrigerator,3128
