id,label,area
27190,residuals,40292
27191,dishwasher,378
27192,dishwasher,413
27193,refrigerator,3612
27194,kitchen_outlets,228
27195,refrigerator,3633
27196,refrigerator,3822
27197,refrigerator,4550
27198,bathroom_gfi,4887
27199,refrigerator,3982
27200,refrigerator,3633
27201,kitchen_outlets,2688
27202,refrigerator,3801
27203,refrigerator,3828
27204,refrigerator,3145
27205,refrigerator,6840
27206,refrigerator,3872
27207,refrigerator,5104
27208,refrigerator,9487
27209,refrigerator,4450
27210,dishwasher,1576
27211,dishwasher,8400
27212,dishwasher,1320
27213,dishwasher,8304
27214,refrigerator,180
27215,refrigerator,162
27216,refrigerator,70
27217,refrigerator,72
27218,bathroom_gfi,110
27219,refrigerator,80
27220,refrigerator,153
27221,kitchen_outlets,4255
27222,refrigerator,70
27223,refrigerator,162
27224,refrigerator,72
27225,refrigerator,165
27226,bathroom_gfi,144
27227,refrigerator,132
27228,refrigerator,3304
27229,refrigerator,270
27230,refrigerator,90
27231,dishwasher,722
27232,dishwasher,245
27233,refrigerator,1595
27234,dishwasher,2736
27235,refrigerator,72
27236,bathroom_gfi,7075
27237,refrigerator,45
27238,refrigerator,63
27239,refrigerator,54
27240,refrigerator,132
27241,dishwasher,27210
27242,dishwasher,16146
27243,refrigerator,684
27244,refrigerator,1304
27245,refrigerator,3740
27246,refrigerator,24
27247,refrigerator,96
27248,refrigerator,66
