id,label,area
28093,residuals,15829
28094,refrigerator,1920
28095,refrigerator,2002
28096,refrigerator,2101
28097,refrigerator,1910
28098,lighting,1476
28099,refrigerator,1920
28100,refrigerator,2392
28101,bathroom_gfi,2674
28102,refrigerator,2660
28103,refrigerator,920
28104,microwave,6096
28105,refrigerator,2220
28106,lighting,5908
28107,refrigerator,2172
28108,lighting,26676
28109,refrigerator,77
28110,refrigerator,1070
28111,refrigerator,63
28112,bathroom_gfi,5564
28113,refrigerator,2736
28114,refrigerator,54
28115,lighting,1242
28116,refrigerator,63
28117,refrigerator,2024
28118,refrigerator,2002
28119,refrigerator,2057
28120,refrigerator,1991
28121,refrigerator,3546
28122,refrigerator,6992
28123,refrigerator,3629
28124,refrigerator,2046
28125,refrigerator,1910
28126,refrigerator,2013
28127,refrigerator,2220
28128,refrigerator,2405
28129,refrigerator,1840
28130,refrigerator,1364
28131,refrigerator,45
28132,refrigerator,77
28133,refrigerator,36
28134,refrigerator,112
28135,refrigerator,3206
28136,refrigerator,207
28137,refrigerator,54
28138,refrigerator,63
28139,refrigerator,66
28140,refrigerator,90
28141,refrigerator,63
28142,refrigerator,36
28143,refrigerator,117
