id,label,area
25912,residuals,14390
25913,microwave,2112
25914,microwave,5484
25915,refrigerator,4806
25916,oven,5792
25917,oven,2132
25918,refrigerator,3759
25919,refrigerator,3760
25920,refrigerator,3720
25921,refrigerator,3760
25922,refrigerator,3348
25923,refrigerator,3196
25924,refrigerator,3366
25925,refrigerator,708
25926,dishwasher,4812
25927,refrigerator,3094
25928,refrigerator,3111
25929,refrigerator,3366
25930,refrigerator,4500
25931,microwave,35976
25932,microwave,50715
25933,microwave,15160
25934,refrigerator,5184
25935,refrigerator,288
25936,oven,253
25937,refrigerator,140
25938,refrigerator,45
25939,refrigerator,72
25940,refrigerator,70
25941,refrigerator,63
25942,refrigerator,60
25943,refrigerator,88
25944,refrigerator,4475
25945,dishwasher,17010
25946,refrigerator,100
25947,refrigerator,88
25948,refrigerator,90
25949,refrigerator,171
25950,microwave,200
25951,refrigerator,2134
25952,refrigerator,882
25953,microwave,124
25954,microwave,310
25955,refrigerator,63
25956,microwave,15470
25957,refrigerator,72
25958,oven,21945
25959,refrigerator,54
25960,refrigerator,60
25961,dishwasher,114
25962,dishwasher,495
25963,refrigerator,608
25964,refrigerator,66
25965,microwave,104
25966,refrigerator,1908
25967,microwave,108
25968,oven,112
25969,refrigerator,1250
25970,dishwasher,572
25971,dishwasher,20976
25972,microwave,72
25973,microwave,216
25974,dishwasher,28875
25975,refrigerator,1372
25976,refrigerator,1225
25977,dishwasher,207
25978,refrigerator,40
