id,label,area
26517,residuals,15829
26518,refrigerator,3696
26519,refrigerator,3111
26520,refrigerator,4140
26521,bathroom_gfi,44
26522,refrigerator,3572
26523,oven,24855
26524,oven,2470
26525,refrigerator,5549
26526,microwave,928
26527,refrigerator,4255
26528,refrigerator,4092
26529,refrigerator,3717
26530,microwave,10003
26531,refrigerator,4862
26532,refrigerator,8228
26533,refrigerator,4255
26534,refrigerator,3680
26535,refrigerator,4092
26536,refrigerator,3906
26537,refrigerator,170
26538,refrigerator,72
26539,refrigerator,126
26540,oven,112
26541,oven,280
26542,refrigerator,4768
26543,refrigerator,243
26544,refrigerator,3926
26545,refrigerator,110
26546,refrigerator,96
26547,refrigerator,162
26548,microwave,160
26549,refrigerator,54
26550,refrigerator,3495
26551,bathroom_gfi,228
26552,refrigerator,121
26553,refrigerator,90
26554,refrigerator,77
26555,refrigerator,72
26556,refrigerator,72
26557,refrigerator,36
26558,refrigerator,72
26559,refrigerator,684
26560,refrigerator,88
26561,refrigerator,108
26562,refrigerator,104
26563,refrigerator,45
26564,refrigerator,45
26565,bathroom_gfi,6408
