id,label,area
27436,residuals,14390
27437,refrigerator,3348
27438,refrigerator,3111
27439,refrigerator,3128
27440,refrigerator,3366
27441,dishwasher,4480
27442,refrigerator,4888
27443,refrigerator,4158
27444,microwave,990
27445,washer_dryer,414
27446,washer_dryer,423
27447,refrigerator,3560
27448,refrigerator,3720
27449,refrigerator,3740
27450,refrigerator,3330
27451,refrigerator,3196
27452,refrigerator,3330
27453,refrigerator,3179
27454,refrigerator,70
27455,refrigerator,90
27456,refrigerator,80
27457,refrigerator,70
27458,dishwasher,1360
27459,dishwasher,10032
27460,dishwasher,7830
27461,refrigerator,81
27462,refrigerator,72
27463,refrigerator,4239
27464,washer_dryer,5600
27465,washer_dryer,4806
27466,washer_dryer,5390
27467,refrigerator,4152
27468,refrigerator,153
27469,refrigerator,72
27470,refrigerator,72
27471,refrigerator,90
27472,refrigerator,60
27473,refrigerator,104
27474,refrigerator,54
27475,dishwasher,714
27476,dishwasher,7161
27477,dishwasher,3200
27478,refrigerator,72
27479,washer_dryer,512
27480,refrigerator,108
27481,washer_dryer,656
27482,washer_dryer,126
27483,refrigerator,45
27484,microwave,8364
27485,dishwasher,14806
27486,dishwasher,121
27487,washer_dryer,996
27488,washer_dryer,2022
27489,dishwasher,24434
27490,dishwasher,50
27491,refrigerator,2024
27492,dishwasher,140
27493,microwave,2728
27494,refrigerator,70
27495,dishwasher,77
