id,label,area
29287,residuals,14390
29288,refrigerator,4475
29289,refrigerator,7080
29290,refrigerator,3864
29291,refrigerator,4232
29292,refrigerator,5400
29293,refrigerator,3222
29294,oven,9920
29295,refrigerator,4602
29296,refrigerator,3060
29297,refrigerator,4525
29298,refrigerator,2832
29299,washer_dryer,225
29300,refrigerator,4344
29301,refrigerator,486
29302,refrigerator,3916
29303,microwave,6100
29304,refrigerator,4272
29305,kitchen_outlets,7740
29306,refrigerator,4550
29307,refrigerator,154
29308,refrigerator,144
29309,refrigerator,45
29310,refrigerator,54
29311,refrigerator,150
29312,refrigerator,108
29313,refrigerator,180
29314,refrigerator,72
29315,refrigerator,99
29316,refrigerator,96
29317,washer_dryer,5775
29318,washer_dryer,2106
29319,refrigerator,135
29320,refrigerator,4575
29321,refrigerator,6880
29322,refrigerator,126
29323,refrigerator,160
29324,refrigerator,171
29325,refrigerator,45
29326,refrigerator,50
29327,refrigerator,63
29328,refrigerator,36
29329,washer_dryer,368
29330,washer_dryer,80
29331,refrigerator,3465
29332,refrigerator,234
29333,refrigerator,36
29334,refrigerator,60
29335,refrigerator,108
29336,refrigerator,36
