id,label,area
30401,residuals,14390
30402,refrigerator,2418
30403,lighting,1666
30404,refrigerator,2172
30405,refrigerator,2562
30406,refrigerator,2418
30407,microwave,3128
30408,refrigerator,2604
30409,refrigerator,2618
30410,lighting,15498
30411,refrigerator,2604
30412,refrigerator,2548
30413,refrigerator,2590
30414,refrigerator,2576
30415,refrigerator,700
30416,dishwasher,4740
30417,refrigerator,36
30418,lighting,8892
30419,refrigerator,2236
30420,lighting,70
30421,lighting,60
30422,lighting,50
30423,lighting,45
30424,microwave,5296
30425,lighting,36
30426,lighting,791
30427,refrigerator,2632
30428,refrigerator,40
30429,refrigerator,70
30430,refrigerator,40
30431,refrigerator,63
30432,dishwasher,12090
30433,dishwasher,7006
30434,washer_dryer,4576
30435,lighting,510
30436,refrigerator,1703
30437,lighting,81
30438,refrigerator,2618
30439,refrigerator,2275
30440,dishwasher,184
30441,dishwasher,1716
30442,dishwasher,4320
30443,washer_dryer,651
30444,refrigerator,2478
30445,washer_dryer,200
30446,refrigerator,2314
30447,lighting,36
30448,lighting,36
30449,lighting,72
30450,refrigerator,780
30451,dishwasher,6020
30452,dishwasher,13720
30453,washer_dryer,144
30454,washer_dryer,4326
30455,washer_dryer,2376
30456,lighting,80
30457,dishwasher,21514
30458,dishwasher,63
30459,refrigerator,1424
30460,washer_dryer,1805
30461,washer_dryer,144
30462,refrigerator,264
30463,refrigerator,44
