id,label,area
29993,residuals,31658
29994,lighting,22160
29995,lighting,13572
29996,kitchen_outlets,1600
29997,oven,12205
29998,lighting,28598
29999,washer_dryer,10816
30000,washer_dryer,37772
30001,washer_dryer,24498
30002,washer_dryer,13590
30003,washer_dryer,13585
30004,bathroom_gfi,320
30005,kitchen_outlets,3720
30006,lighting,150
30007,kitchen_outlets,350
30008,kitchen_outlets,126
30009,kitchen_outlets,44
30010,washer_dryer,68025
30011,washer_dryer,51813
30012,washer_dryer,77
30013,washer_dryer,42
