id,label,area
28492,residuals,41731
28493,lighting,14491
28494,kitchen_outlets,2613
28495,kitchen_outlets,187
28496,refrigerator,3801
28497,lighting,6794
28498,refrigerator,3843
28499,refrigerator,2700
28500,lighting,17958
28501,lighting,3870
28502,refrigerator,280
28503,refrigerator,3864
28504,refrigerator,1240
28505,kitchen_outlets,704
28506,refrigerator,72
28507,lighting,1408
28508,refrigerator,63
28509,refrigerator,45
28510,refrigerator,4654
28511,kitchen_outlets,304
28512,kitchen_outlets,2737
28513,kitchen_outlets,200
28514,refrigerator,3640
28515,refrigerator,2392
28516,lighting,936
28517,refrigerator,3173
28518,refrigerator,60
28519,refrigerator,6929
28520,dishwasher,14097
28521,kitchen_outlets,754
28522,refrigerator,2882
28523,refrigerator,3312
28524,refrigerator,189
28525,kitchen_outlets,4212
28526,refrigerator,120
28527,refrigerator,40
28528,refrigerator,3024
28529,refrigerator,266
28530,refrigerator,220
28531,dishwasher,315
28532,dishwasher,5888
28533,dishwasher,2460
28534,kitchen_outlets,45
28535,refrigerator,3749
28536,refrigerator,36
28537,refrigerator,256
28538,refrigerator,36
28539,lighting,63
28540,lighting,384
28541,kitchen_outlets,117
28542,refrigerator,2160
28543,refrigerator,90
28544,refrigerator,1298
28545,refrigerator,4816
28546,refrigerator,792
28547,refrigerator,84
28548,refrigerator,64
28549,lighting,450
28550,refrigerator,54
28551,dishwasher,550
28552,dishwasher,17220
28553,oven,4212
28554,dishwasher,33156
28555,refrigerator,154
28556,kitchen_outlets,114
28557,dishwasher,132
28558,refrigerator,2880
28559,refrigerator,189
28560,oven,180
28561,refrigerator,2717
28562,refrigerator,40
28563,oven,11350
28564,dishwasher,80
