id,label,area
30593,residuals,14390
30594,refrigerator,3591
30595,refrigerator,3591
30596,washer_dryer,350
30597,washer_dryer,375
30598,refrigerator,369
30599,refrigerator,4232
30600,washer_dryer,5404
30601,refrigerator,3660
30602,refrigerator,2670
30603,microwave,5864
30604,refrigerator,3553
30605,refrigerator,2760
30606,dishwasher,756
30607,refrigerator,3591
30608,refrigerator,6016
30609,refrigerator,6993
30610,refrigerator,4114
30611,refrigerator,2976
30612,refrigerator,54
30613,refrigerator,45
30614,refrigerator,4301
30615,washer_dryer,1930
30616,refrigerator,3287
30617,washer_dryer,1764
30618,washer_dryer,5673
30619,washer_dryer,1884
30620,refrigerator,120
30621,washer_dryer,3136
30622,washer_dryer,2274
30623,refrigerator,72
30624,refrigerator,70
30625,refrigerator,55
30626,refrigerator,50
30627,dishwasher,3531
30628,dishwasher,4608
30629,refrigerator,70
30630,refrigerator,80
30631,refrigerator,3178
30632,refrigerator,153
30633,refrigerator,117
30634,refrigerator,72
30635,washer_dryer,3458
30636,washer_dryer,4620
30637,washer_dryer,2786
30638,washer_dryer,60
30639,refrigerator,1708
30640,dishwasher,12960
30641,dishwasher,5760
30642,refrigerator,54
30643,washer_dryer,968
30644,washer_dryer,500
30645,refrigerator,650
30646,bathroom_gfi,12824
30647,dishwasher,6630
30648,refrigerator,4833
30649,refrigerator,815
30650,dishwasher,23695
30651,dishwasher,14175
30652,dishwasher,243
30653,dishwasher,40
30654,dishwasher,2196
30655,dishwasher,147
30656,refrigerator,44
30657,dishwasher,63
